日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2022-11-07,sz.301267,华厦眼科,44.94424969,45.0020269,46.221768,41.5995912,36288693,2427834159.43,64.4144,37.7752,56336305.0,2535247913.0566044,2026-07-14
2022-11-08,sz.301267,华厦眼科,47.1205246,46.1575711,48.00002213,45.13684039,23886067,1723014971.02,42.399,2.5678,56336392.0,2600351019.257471,2026-07-14
2022-11-09,sz.301267,华厦眼科,44.93783,45.88152443,46.7353432,44.4884517,14269432,1013538629.0,25.329,-0.5981,56336342.0,2584797251.769835,2026-07-14
2022-11-10,sz.301267,华厦眼科,45.1304207,42.0489695,45.88152443,41.95267415,17264177,1166883825.52,30.6448,-8.3532,56336400.0,2368887565.3398,2026-07-14
2022-11-11,sz.301267,华厦眼科,42.60748253,42.369954,43.80796456,42.0489695,14938616,998607625.12,26.5168,0.7634,56336421.0,2386971566.294634,2026-07-14
2022-11-14,sz.301267,华厦眼科,41.74082438,42.15168454,42.369954,40.444047,9363551,603025077.24,16.6208,-0.5152,56336344.0,2374671800.4249215,2026-07-14
2022-11-15,sz.301267,华厦眼科,41.5995912,42.07464826,42.7551354,40.67515584,9310221,605620512.69,16.5261,-0.1828,56336468.0,2370337075.3107457,2026-07-14
2022-11-16,sz.301267,华厦眼科,41.52897461,42.1773633,43.11463804,41.13095383,9007831,591155163.88,15.9894,0.2441,56336267.0,2376115200.224801,2026-07-14
2022-11-17,sz.301267,华厦眼科,42.17094361,40.8292284,42.17094361,40.444047,7205400,460807171.04,12.79,-3.1963,56336200.0,2300163576.98808,2026-07-14
2022-11-18,sz.301267,华厦眼科,40.60453925,40.8934253,41.43909895,40.60453925,5809009,371657786.44,10.3113,0.1572,56336340.0,2303785911.4654016,2026-07-14
2022-11-21,sz.301267,华厦眼科,40.45046669,38.90974109,40.45046669,38.44752341,7631291,464921921.47,13.546,-4.8509,56336121.0,2192023882.124912,2026-07-14
2022-11-22,sz.301267,华厦眼科,38.51814,37.876171,39.32060125,37.876171,5064727,305014221.09,8.9902,-2.6563,56336088.0,2133795302.559048,2026-07-14
2022-11-23,sz.301267,华厦眼科,38.09444046,38.2613524,38.4539431,36.47025889,5199712,302544514.89,9.2298,1.0169,56336129.0,2155496484.5208597,2026-07-14
2022-11-24,sz.301267,华厦眼科,37.876171,38.10727984,38.83270481,37.8119741,3005850,179271831.53,5.3355,-0.4027,56336801.0,2146842240.9973917,2026-07-14
2022-11-25,sz.301267,华厦眼科,38.1971555,36.95815533,38.1971555,36.95815533,2526395,146992824.53,4.4845,-3.0155,56336158.0,2082080478.059422,2026-07-14
2022-11-28,sz.301267,华厦眼科,36.1428547,36.24556974,36.70136773,35.8218702,2364641,133468906.2,4.1974,-1.9281,56335851.0,2041925016.2827487,2026-07-14
2022-11-29,sz.301267,华厦眼科,36.4638392,38.8391245,39.32060125,36.41248168,6100838,364395665.34,10.8293,7.1555,56336402.0,2188056531.160049,2026-07-14
2022-11-30,sz.301267,华厦眼科,38.46036279,38.63369442,38.99961675,37.876171,2960680,177209171.71,5.2554,-0.5289,56335959.0,2176466224.8636484,2026-07-14
2022-12-01,sz.301267,华厦眼科,39.79565831,40.3156532,41.07959631,39.79565831,7540006,475554665.66,13.3839,4.3536,56336389.0,2271238321.464295,2026-07-14
2022-12-02,sz.301267,华厦眼科,39.94331118,39.93689149,41.2786067,39.92405211,2957745,187498423.26,5.2502,-0.9395,56335854.0,2249878888.1944823,2026-07-14
2022-12-05,sz.301267,华厦眼科,40.1230625,41.0218191,41.727985,40.1230625,4377468,280762753.48,7.7702,2.7166,56336619.0,2311030593.323623,2026-07-14
