日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.002251,步步高,8.64152142,8.44416889,8.6499194,8.4399699,304043.0,6192056.02,0.351437,-2.0458,86514226.0,730540735.7316291,2026-07-14
2012-01-05,sz.002251,步步高,8.39798,8.33919414,8.39798,8.23421939,338365.0,6686744.21,0.391109,-1.2432,86514245.0,721459084.9305243,2026-07-14
2012-01-06,sz.002251,步步高,8.4819598,8.36438808,8.56174061,8.30980121,295260.0,5880157.63,0.341285,0.3021,86514204.0,723638376.6882883,2026-07-14
2012-01-09,sz.002251,步步高,8.39798,8.66671536,8.68351132,8.28040828,231785.0,4714481.06,0.267915,3.6145,86514380.0,749795506.0068767,2026-07-14
2012-01-10,sz.002251,步步高,8.67091435,9.02362951,9.09081335,8.62472546,442017.0,9359664.93,0.510918,4.1182,86514274.0,780672755.9026257,2026-07-14
2012-01-11,sz.002251,步步高,9.09501234,9.04042547,9.09501234,8.96904264,212650.0,4572705.53,0.245798,0.1861,86514129.0,782124535.3264657,2026-07-14
2012-01-12,sz.002251,步步高,8.91445577,8.9438487,9.06561941,8.91445577,418778.0,8969103.15,0.484056,-1.0683,86514370.0,773771435.655819,2026-07-14
2012-01-13,sz.002251,步步高,8.9438487,8.5239497,9.00683355,8.41057697,475048.0,9728957.2,0.549098,-4.6948,86514247.0,737443089.7613758,2026-07-14
2012-01-16,sz.002251,步步高,8.39798,8.39798,8.55334263,8.2720103,184662.0,3696118.39,0.213447,-1.4778,86514217.0,726544664.08166,2026-07-14
2012-01-17,sz.002251,步步高,8.50295475,8.9858386,9.06561941,8.34759212,242927.0,5048685.36,0.280794,7.0,86514313.0,777403653.2078817,2026-07-14
2012-01-18,sz.002251,步步高,9.09081335,8.817879,9.1118083,8.73809819,387185.0,8176660.03,0.447539,-1.8692,86514248.0,762872170.639992,2026-07-14
