日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2017-02-20,sz.300613,富瀚微,12.77343485,15.3273566,15.3273566,12.77343485,5004.0,398251.0,0.045034,43.99713,11111605.0,170311532.233343,2026-07-14
2017-02-21,sz.300613,富瀚微,16.85970965,16.85970965,16.85970965,16.85970965,2205.0,194326.0,0.019844,9.997497,11111671.0,187339546.78632513,2026-07-14
2017-02-22,sz.300613,富瀚微,18.5451067,18.5451067,18.5451067,18.5451067,700.0,67858.0,0.0063,9.996602,11111111.0,206056739.05054373,2026-07-14
2017-02-23,sz.300613,富瀚微,20.39885215,20.39885215,20.39885215,20.39885215,6300.0,671769.0,0.056698,9.995868,11111503.0,226661906.86128145,2026-07-14
2017-02-24,sz.300613,富瀚微,22.43816345,22.43816345,22.43816345,22.43816345,5400.0,633366.0,0.048598,9.99719,11111568.0,249323178.96978962,2026-07-14
2017-02-27,sz.300613,富瀚微,24.6821711,24.6821711,24.6821711,24.6821711,4100.0,528982.0,0.036899,10.00086,11111412.0,274253772.1465932,2026-07-14
2017-02-28,sz.300613,富瀚微,27.1500056,27.1500056,27.1500056,27.1500056,13100.0,1859152.0,0.117896,9.998445,11111488.0,301676961.4243328,2026-07-14
2017-03-01,sz.300613,富瀚微,29.86462355,29.86462355,29.86462355,29.86462355,25000.0,3902750.0,0.224992,9.998592,11111506.0,331840943.7635663,2026-07-14
2017-03-02,sz.300613,富瀚微,32.8508946,32.8508946,32.8508946,32.8508946,19200.0,3297024.0,0.172794,9.99936,11111497.0,365022616.79521614,2026-07-14
2017-03-03,sz.300613,富瀚微,36.13560145,36.13560145,36.13560145,36.13560145,99400.0,18775666.0,0.894569,9.998835,11111496.0,401520590.9692692,2026-07-14
2017-03-06,sz.300613,富瀚微,39.7493529,39.7493529,39.7493529,39.7493529,64300.0,13360254.0,0.57868,10.00053,11111495.0,441674736.0015855,2026-07-14
2017-03-07,sz.300613,富瀚微,43.7246708,43.7246708,43.7246708,43.7246708,26500.0,6056840.0,0.238492,10.00096,11111484.0,485845979.9994672,2026-07-14
2017-03-08,sz.300613,富瀚微,48.0979031,48.0979031,48.0979031,48.0979031,155257.0,39034714.0,1.397264,10.00175,11111501.0,534439898.39355314,2026-07-14
2017-03-09,sz.300613,富瀚微,52.9073108,52.9073108,52.9073108,50.9942608,7574188.0,2073777456.0,68.165306,9.999205,11111500.0,587879583.9542,2026-07-14
2017-03-10,sz.300613,富瀚微,52.7007014,53.756705,56.62436695,51.64661085,6297245.0,1763001680.0,56.673221,1.605439,11111500.0,597317627.6075,2026-07-14
2017-03-13,sz.300613,富瀚微,56.6301061,56.3393225,58.3250684,53.78157465,4718749.0,1371012880.0,42.467255,4.80427,11111500.0,626014381.95875,2026-07-14
2017-03-14,sz.300613,富瀚微,54.521925,54.14122805,55.937582,54.0130537,3883323.0,1113241888.0,34.948684,-3.901525,11111500.0,601590255.4775751,2026-07-14
2017-03-15,sz.300613,富瀚微,53.4276604,54.139315,55.248884,52.4520049,2988292.0,839786208.0,26.893687,-0.003537,11111500.0,601568998.6225001,2026-07-14
2017-03-16,sz.300613,富瀚微,53.7758355,54.5180989,55.45740645,53.7758355,3473664.0,992345232.0,31.261882,0.69965,11111500.0,605777855.9273499,2026-07-14
2017-03-17,sz.300613,富瀚微,53.94801,51.537567,54.5180989,51.461045,3781827.0,1044391104.0,34.035252,-5.467056,11111500.0,572659675.7205,2026-07-14
2017-03-20,sz.300613,富瀚微,50.313215,51.2659139,51.2659139,49.99373565,1828672.0,485630336.0,16.457472,-0.527091,11111500.0,569641202.29985,2026-07-14
2017-03-21,sz.300613,富瀚微,51.308001,54.7247083,56.3393225,51.308001,3439577.0,971803200.0,30.95511,6.746767,11111500.0,608073596.27545,2026-07-14
2017-03-22,sz.300613,富瀚微,54.0972279,55.7271465,55.85149475,53.7911399,3087190.0,886116848.0,27.783738,1.83178,11111500.0,619212188.33475,2026-07-14
2017-03-23,sz.300613,富瀚微,54.7170561,53.335834,55.287145,51.3653925,2942921.0,824296880.0,26.485362,-4.291109,11111500.0,592641119.4909999,2026-07-14
2017-03-24,sz.300613,富瀚微,52.7772234,52.79826695,53.18279,52.03496,1432269.0,394673984.0,12.88997,-1.00789,11111500.0,586667943.2149249,2026-07-14
2017-03-27,sz.300613,富瀚微,52.81357135,53.412356,53.8638358,51.65235,1433038.0,395810160.0,12.896891,1.163094,11111500.0,593491393.694,2026-07-14
2017-03-28,sz.300613,富瀚微,52.608875,50.0683446,52.9685284,49.7393,2271077.0,606690192.0,20.438978,-6.260749,11111500.0,556334411.0229,2026-07-14
2017-03-29,sz.300613,富瀚微,49.8349525,45.9093739,50.1180839,45.9093739,2456315.0,614384512.0,22.106061,-8.306589,11111500.0,510122008.08985,2026-07-14
2017-03-30,sz.300613,富瀚微,45.17667575,44.85910945,46.3914625,44.44589065,1621453.0,383814128.0,14.592566,-2.287687,11111500.0,498451994.65367496,2026-07-14
2017-03-31,sz.300613,富瀚微,44.86293555,43.92554105,45.645373,43.4759743,1410564.0,327839104.0,12.694632,-2.081114,11111500.0,488078649.377075,2026-07-14
2017-04-05,sz.300613,富瀚微,43.42432195,42.7911024,43.70745335,40.94118305,1409647.0,312372912.0,12.686379,-2.582644,11111500.0,475473334.3176,2026-07-14
2017-04-06,sz.300613,富瀚微,42.661015,43.46258295,44.7232829,42.3051877,1331566.0,304883248.0,11.983675,1.56921,11111500.0,482934490.44892496,2026-07-14
2017-04-07,sz.300613,富瀚微,43.311452,40.96031355,44.93563145,40.901009,2050642.0,454542688.0,18.455132,-5.757297,11111500.0,455130524.01082504,2026-07-14
2017-04-10,sz.300613,富瀚微,39.62500465,36.8644735,39.67474395,36.8644735,2165740.0,428852464.0,19.490978,-9.999535,11111500.0,409619597.29525006,2026-07-14
2017-04-11,sz.300613,富瀚微,36.34795,37.51682355,37.63925875,35.58273,1532952.0,293776960.0,13.796085,1.769592,11111500.0,416868184.875825,2026-07-14
2017-04-12,sz.300613,富瀚微,36.921865,36.38429795,37.304475,35.7166435,1164348.0,221439466.0,10.478765,-3.018713,11111500.0,404284126.671425,2026-07-14
2017-04-13,sz.300613,富瀚微,36.34795,36.3441239,37.45560595,36.04760115,876686.0,168898450.0,7.889898,-0.110419,11111500.0,403837732.71485,2026-07-14
2017-04-14,sz.300613,富瀚微,36.04760115,35.48899055,36.4818635,35.23646795,882495.0,164986374.0,7.942177,-2.35288,11111500.0,394335918.49632496,2026-07-14
2017-04-17,sz.300613,富瀚微,33.478375,32.5486327,33.478375,31.9402828,1293392.0,221825417.0,11.640121,-8.285265,11111500.0,361664132.24605,2026-07-14
2017-04-18,sz.300613,富瀚微,32.83750325,32.42811055,33.019243,32.2348925,724084.0,123444947.0,6.516528,-0.370286,11111500.0,360324950.376325,2026-07-14
2017-04-19,sz.300613,富瀚微,32.52185,33.4975055,33.58359275,32.330545,1157060.0,200831511.0,10.413176,3.297748,11111500.0,372207532.36325,2026-07-14
2017-04-20,sz.300613,富瀚微,32.90254695,32.27506655,33.1761131,31.43715065,1392077.0,235750082.0,12.528255,-3.649343,11111500.0,358624401.970325,2026-07-14
2017-04-21,sz.300613,富瀚微,32.3343711,31.79680405,32.5065456,31.7604561,624889.0,104665361.0,5.623804,-1.481833,11111500.0,353310188.201575,2026-07-14
2017-04-24,sz.300613,富瀚微,31.7757605,32.46637155,32.7705465,30.6279305,1166125.0,195056078.0,10.494758,2.10577,11111500.0,360750087.477825,2026-07-14
2017-04-25,sz.300613,富瀚微,32.5180239,32.7361116,33.47263585,32.38984955,1030100.0,177267185.0,9.270576,0.830822,11111499.0,363747271.3072884,2026-07-14
2017-04-26,sz.300613,富瀚微,32.4261975,32.8968078,33.1148955,32.13924,799600.0,136928530.0,7.196148,0.49089,11111500.0,365532879.86969995,2026-07-14
2017-04-27,sz.300613,富瀚微,32.7361116,35.32829435,35.7281218,32.7361116,1694583.0,303487040.0,15.250713,7.391249,11111500.0,392550342.670025,2026-07-14
2017-04-28,sz.300613,富瀚微,34.970554,34.8442927,35.16759815,34.6415094,957294.0,174596045.0,8.615344,-1.370011,11111501.0,387172393.1803427,2026-07-14
2017-05-02,sz.300613,富瀚微,34.626205,34.243595,34.9896845,33.66968,899394.0,161388010.0,8.094263,-1.723948,11111500.0,380497705.8425,2026-07-14
2017-05-03,sz.300613,富瀚微,34.05229,33.5204621,34.62429195,32.5792415,1042431.0,183139539.0,9.381551,-2.111731,11111500.0,372462614.62415004,2026-07-14
2017-05-04,sz.300613,富瀚微,33.28707,33.2028958,33.73281065,32.7705465,612405.0,106577988.0,5.511452,-0.947383,11111500.0,368933976.6817,2026-07-14
2017-05-05,sz.300613,富瀚微,33.00202555,33.22776545,34.00828985,32.9235905,626505.0,109585517.0,5.638348,0.074905,11111499.0,369210282.5699096,2026-07-14
2017-05-08,sz.300613,富瀚微,33.019243,32.6175025,34.014029,32.6175025,718700.0,125369425.0,6.468074,-1.836607,11111499.0,362429346.4112475,2026-07-14
2017-05-09,sz.300613,富瀚微,32.4606324,32.71506805,32.8088075,31.6915863,781155.0,132147720.0,7.030149,0.299117,11111500.0,363513478.637575,2026-07-14
2017-05-10,sz.300613,富瀚微,32.56202405,31.8828913,33.09385195,31.8522825,801455.0,136814661.0,7.212843,-2.543706,11111499.0,354266714.7970587,2026-07-14
2017-05-11,sz.300613,富瀚微,31.2783675,32.1966315,32.29419705,31.0411493,730303.0,120712912.0,6.572497,0.984039,11111500.0,357752870.91225004,2026-07-14
2017-05-12,sz.300613,富瀚微,32.13924,31.98045685,32.26358825,31.6227165,615303.0,102615067.0,5.537533,-0.671423,11111500.0,355350846.28877497,2026-07-14
2017-05-15,sz.300613,富瀚微,32.3190667,32.3267189,33.0154169,31.80063015,637502.0,107737213.0,5.737317,1.082729,11111500.0,359198337.05735004,2026-07-14
2017-05-16,sz.300613,富瀚微,32.13924,33.478375,33.478375,32.04550055,922137.0,159004391.0,8.298943,3.562554,11111499.0,371994930.334125,2026-07-14
2017-05-17,sz.300613,富瀚微,33.6122885,33.478375,34.6682921,33.4439401,1047907.0,185762545.0,9.430833,0.0,11111500.0,371994963.8125,2026-07-14
2017-05-18,sz.300613,富瀚微,33.28707,32.90446,33.5740275,32.7552421,730188.0,126645730.0,6.571462,-1.714286,11111500.0,365617907.29,2026-07-14
2017-05-19,sz.300613,富瀚微,32.9235905,32.68445925,33.1072433,32.5027195,432030.0,74072684.0,3.888134,-0.668601,11111500.0,363173368.95637506,2026-07-14
2017-05-22,sz.300613,富瀚微,32.5792415,31.37402,32.68445925,31.3548895,787612.0,131317424.0,7.08826,-4.009368,11111500.0,348612423.23,2026-07-14
2017-05-23,sz.300613,富瀚微,31.1712367,30.82880075,31.871413,30.6661915,493384.0,80377806.0,4.440301,-1.737809,11111499.0,342554188.70482427,2026-07-14
2017-05-24,sz.300613,富瀚微,30.41940805,31.0488015,31.0870625,30.15158105,490689.0,78777255.0,4.416046,0.713627,11111501.0,344998788.9160515,2026-07-14
2017-05-25,sz.300613,富瀚微,30.99141,30.761844,31.0755842,29.92584115,637483.0,101558576.0,5.737146,-0.924214,11111500.0,341810229.606,2026-07-14
2017-05-26,sz.300613,富瀚微,30.93813641,30.9438845,31.22745694,30.464877,349052.0,56264068.0,3.141358,0.591714,11111500.0,343832972.62175,2026-07-14
2017-05-31,sz.300613,富瀚微,31.79843388,30.99561731,32.2851055,30.9438845,619807.0,102909771.0,5.578068,0.167185,11111500.0,344407801.740065,2026-07-14
2017-06-01,sz.300613,富瀚微,31.0588463,29.97820538,31.4037317,29.97820538,450144.0,72256928.0,4.051154,-3.282436,11111501.0,333102859.05807537,2026-07-14
2017-06-02,sz.300613,富瀚微,29.71570927,31.18913634,31.22745694,29.32292312,695102.0,110253011.0,6.255699,4.039366,11111500.0,346558088.44191,2026-07-14
2017-06-05,sz.300613,富瀚微,31.4803729,31.76969343,31.89231935,31.1738081,585953.0,96747449.0,5.273392,1.861407,11111501.0,353008980.31713843,2026-07-14
2017-06-06,sz.300613,富瀚微,31.34816683,31.75053313,31.75053313,31.3270905,341463.0,56302408.0,3.073059,-0.060304,11111502.0,352796112.3750613,2026-07-14
2017-06-07,sz.300613,富瀚微,31.78310564,33.147319,33.4347235,31.7102965,1009289.0,172481512.0,9.083283,4.399248,11111500.0,368316435.06850004,2026-07-14
2017-06-08,sz.300613,富瀚微,33.1089984,32.64531914,33.3964029,32.45946423,589463.0,101223139.0,5.304981,-1.514448,11111501.0,362738496.26942915,2026-07-14
2017-06-09,sz.300613,富瀚微,32.68938783,33.6646471,34.04976913,32.57251,921111.0,160822551.0,8.289709,3.122427,11111500.0,374064726.25165004,2026-07-14
2017-06-12,sz.300613,富瀚微,33.34850215,32.52077719,33.3964029,32.47479247,634541.0,108925994.0,5.710669,-3.397838,11111500.0,361354615.74668497,2026-07-14
2017-06-13,sz.300613,富瀚微,32.38665509,33.36766245,33.65889901,32.31001389,699597.0,121367003.0,6.296153,2.604135,11111499.0,370764747.94551253,2026-07-14
