日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sh.600409,三友化工,3.450398,3.33209864,3.47011456,3.29759466,3498735,24115162.0,0.372548,-2.5937,939136702.0,3129296127.508285,2026-07-14
2012-01-05,sh.600409,三友化工,3.32224036,3.23844498,3.35674434,3.18422444,3975547,26430747.0,0.42332,-2.8107,939135170.0,3041337576.8279467,2026-07-14
2012-01-06,sh.600409,三友化工,3.2285867,3.2778781,3.28280724,3.14479132,3912271,25481645.0,0.416582,1.2177,939135872.0,3078372907.7532034,2026-07-14
2012-01-09,sh.600409,三友化工,3.28280724,3.44546886,3.44546886,3.2285867,7960571,54462369.0,0.847648,5.1128,939136410.0,3235765255.9471927,2026-07-14
2012-01-10,sh.600409,三友化工,3.44546886,3.59334306,3.59334306,3.41096488,12838743,91972730.0,1.36708,4.2918,939136188.0,3374638503.5446553,2026-07-14
2012-01-11,sh.600409,三友化工,3.61305962,3.5736265,3.61305962,3.52926424,9106474,65824303.0,0.969665,-0.5487,939136093.0,3356121629.051265,2026-07-14
2012-01-12,sh.600409,三友化工,3.56869736,3.58841392,3.69192586,3.55390994,10670913,78517873.0,1.136248,0.4138,939135910.0,3370008372.215867,2026-07-14
2012-01-13,sh.600409,三友化工,3.58841392,3.58841392,3.58841392,3.58841392,0,0.0,0.0,0.0,939135910.0,3370008372.215867,2026-07-14
2012-01-16,sh.600409,三友化工,3.450398,3.38631918,3.50461854,3.3764609,6137190,42969825.0,0.653493,-5.6319,939136303.0,3180215275.4831915,2026-07-14
2012-01-17,sh.600409,三友化工,3.4011066,3.58841392,3.60813048,3.4011066,9300213,66523177.0,0.990295,5.968,939135611.0,3370007299.280105,2026-07-14
2012-01-18,sh.600409,三友化工,3.58841392,3.51940596,3.66235102,3.48490198,9810284,71291226.0,1.044607,-1.9231,939136345.0,3305202049.845616,2026-07-14
2012-01-19,sh.600409,三友化工,3.5243351,3.56376822,3.58841392,3.50954768,5362801,38711734.0,0.571036,1.2605,939135361.0,3346860753.8100276,2026-07-14
2012-01-20,sh.600409,三友化工,3.5982722,3.6229179,3.63277618,3.55390994,6028552,44012009.0,0.641925,1.6598,939136503.0,3402414447.2621036,2026-07-14
2012-01-30,sh.600409,三友化工,3.62784704,3.60320134,3.65249274,3.58841392,5412906,39716864.0,0.576371,-0.5442,939135730.0,3383895120.7778783,2026-07-14
2012-01-31,sh.600409,三友化工,3.61305962,3.58348478,3.6229179,3.53419338,4402927,31882292.0,0.468827,-0.5472,939136824.0,3365382515.1415386,2026-07-14
2012-02-01,sh.600409,三友化工,3.57855564,3.53912252,3.6229179,3.51447682,4789073,34613247.0,0.509945,-1.238,939135201.0,3323714539.1838264,2026-07-14
2012-02-02,sh.600409,三友化工,3.53912252,3.59334306,3.59334306,3.5243351,4860861,35146768.0,0.517589,1.532,939135298.0,3374635305.4693317,2026-07-14
2012-02-03,sh.600409,三友化工,3.59334306,3.66728016,3.696855,3.56869736,12165227,90089835.0,1.295364,2.0576,939135795.0,3444074068.549327,2026-07-14
2012-02-06,sh.600409,三友化工,3.72642984,3.72642984,3.73135898,3.65742188,11114026,83342813.0,1.183431,1.6129,939135953.0,3499624239.076038,2026-07-14
2012-02-07,sh.600409,三友化工,3.69192586,3.6229179,3.69192586,3.58348478,7630591,56093512.0,0.812512,-2.7778,939135791.0,3402411867.744559,2026-07-14
2012-02-08,sh.600409,三友化工,3.6229179,3.70671328,3.71657156,3.58841392,10122375,75344969.0,1.077839,2.3129,939136086.0,3481108201.703422,2026-07-14
2012-02-09,sh.600409,三友化工,3.71657156,3.68699672,3.76586296,3.6722093,11911797,89966872.0,1.268378,-0.5319,939136204.0,3462592103.7812505,2026-07-14
2012-02-10,sh.600409,三友化工,3.69192586,3.73135898,3.76586296,3.6722093,10255633,77546422.0,1.092029,1.2032,939135591.0,3504252020.9154572,2026-07-14
2012-02-13,sh.600409,三友化工,3.696855,3.79050866,3.79050866,3.6722093,11280714,86020192.0,1.20118,1.5852,939136016.0,3559803201.5658984,2026-07-14
2012-02-14,sh.600409,三友化工,3.80036694,3.79050866,3.84965834,3.75600468,10645881,82193829.0,1.133582,0.0,939136384.0,3559804596.4730854,2026-07-14
2012-02-15,sh.600409,三友化工,3.79050866,3.82501264,3.83980006,3.74121726,10852675,83782468.0,1.155602,0.9103,939136052.0,3592207269.5796976,2026-07-14
2012-02-16,sh.600409,三友化工,3.81515436,3.8447292,3.92359544,3.7954378,12405863,96981365.0,1.320987,0.5155,939135889.0,3610723175.206259,2026-07-14
2012-02-17,sh.600409,三友化工,3.85458748,3.81022522,3.88909146,3.75600468,7657331,59025636.0,0.815359,-0.8974,939136135.0,3578320186.590325,2026-07-14
2012-02-20,sh.600409,三友化工,3.8447292,3.81515436,3.8693749,3.7954378,8675478,67371321.0,0.923772,0.1294,939136280.0,3582949873.2761807,2026-07-14
2012-02-21,sh.600409,三友化工,3.82994178,3.83980006,3.8447292,3.76586296,7274250,56197713.0,0.774568,0.646,939136396.0,3606095989.708984,2026-07-14
2012-02-22,sh.600409,三友化工,3.83487092,3.93838286,3.95317028,3.8200835,13469781,106264983.0,1.434274,2.5674,939135828.0,3698676448.207108,2026-07-14
