日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2017-07-19,sh.603707,健友股份,2.63073834,2.63073834,2.63073834,2.63073834,31970,331849.0,0.050346,43.96671,63500576.0,167053399.89528385,2026-07-14
2017-07-20,sh.603707,健友股份,2.89431906,2.89431906,2.89431906,2.89431906,5100,58242.0,0.008031,10.01927,63503922.0,183800611.8293533,2026-07-14
2017-07-21,sh.603707,健友股份,3.18324408,3.18324408,3.18324408,3.18324408,8900,111784.0,0.014016,9.98249,63498858.0,202132363.81526065,2026-07-14
2017-07-24,sh.603707,健友股份,3.50258226,3.50258226,3.50258226,3.50258226,16800,232176.0,0.026457,10.03184,63499263.0,222411392.10687438,2026-07-14
2017-07-25,sh.603707,健友股份,3.8523336,3.8523336,3.8523336,3.8523336,121100,1840720.0,0.190709,9.98553,63499887.0,244622748.28630322,2026-07-14
2017-07-26,sh.603707,健友股份,4.23756696,4.23756696,4.23756696,4.23756696,195455,3268008.0,0.307803,9.999997,63500031.0,269085633.3245757,2026-07-14
2017-07-27,sh.603707,健友股份,4.66081677,4.66081677,4.66081677,4.66081677,263044,4837379.0,0.414243,9.988039,63499926.0,295961519.99455905,2026-07-14
2017-07-28,sh.603707,健友股份,4.93706964,4.80527928,5.06379114,4.79260713,34962340,673549936.0,55.058803,3.099509,63500000.0,305135234.28,2026-07-14
2017-07-31,sh.603707,健友股份,4.6886955,4.561974,4.72671195,4.43778693,23663744,423699440.0,37.265739,-5.063286,63499999.0,289685344.438026,2026-07-14
2017-08-01,sh.603707,健友股份,4.4859411,4.36175403,4.52395755,4.32120315,17930171,310026640.0,28.23649,-4.388894,63499999.0,276971376.543246,2026-07-14
2017-08-02,sh.603707,健友股份,4.35668517,4.38709833,4.52902641,4.32373758,16081614,281394816.0,25.325376,0.58106,63500001.0,278580748.3420983,2026-07-14
2017-08-03,sh.603707,健友股份,4.32880644,4.32373758,4.4352525,4.20968823,11294559,192128264.0,17.786707,-1.444252,63500000.0,274557336.33000004,2026-07-14
2017-08-04,sh.603707,健友股份,4.3338753,4.45045908,4.52142312,4.28572113,12459572,215581047.0,19.621373,2.930832,63500001.0,282604156.03045905,2026-07-14
2017-08-07,sh.603707,健友股份,4.42004592,4.4859411,4.7140398,4.39216719,14171363,255253204.0,22.317107,0.797274,63500000.0,284857259.84999996,2026-07-14
2017-08-08,sh.603707,健友股份,4.3845639,4.34401302,4.3845639,4.2324981,10483244,179013088.0,16.509046,-3.16385,63499999.0,275844822.425987,2026-07-14
2017-08-09,sh.603707,健友股份,4.34147859,4.22996367,4.34147859,4.18434393,7846257,131983403.0,12.35631,-2.625431,63500001.0,268602697.2749637,2026-07-14
2017-08-10,sh.603707,健友股份,4.23756696,4.22742924,4.308531,4.20968823,5354249,89897262.0,8.431888,-0.059917,63500001.0,268441760.9674293,2026-07-14
2017-08-11,sh.603707,健友股份,4.1818095,4.12605204,4.21729152,4.1057766,4774157,78469227.0,7.518357,-2.398079,63500004.0,262004321.04420817,2026-07-14
2017-08-14,sh.603707,健友股份,4.1311209,4.20968823,4.21982595,4.1311209,3689254,61085777.0,5.809849,2.027027,63499998.0,267315194.18562356,2026-07-14
2017-08-15,sh.603707,健友股份,4.25277354,4.2831867,4.29332442,4.19701608,4521675,76031918.0,7.120748,1.74593,63500000.0,271982355.45,2026-07-14
2017-08-16,sh.603707,健友股份,4.25277354,4.35668517,4.40230491,4.24517025,6175302,105700540.0,9.724885,1.715982,63500000.0,276649508.295,2026-07-14
2017-08-17,sh.603707,健友股份,4.31106543,4.49861325,4.52395755,4.308531,10076806,177530585.0,15.868986,3.257705,63499999.0,285661936.87638676,2026-07-14
2017-08-18,sh.603707,健友股份,4.45045908,4.84329573,4.93706964,4.4352525,17648486,327601616.0,27.792891,7.661975,63500001.0,307549283.6982958,2026-07-14
2017-08-21,sh.603707,健友股份,4.81288257,5.32737186,5.32737186,4.73431524,19771901,396613152.0,31.136852,9.994766,63500000.0,338288113.11,2026-07-14
2017-08-22,sh.603707,健友股份,5.32737186,5.14235847,5.44142121,5.10180759,13009848,268517184.0,20.48795,-3.472881,63499999.0,326539757.7026415,2026-07-14
2017-08-23,sh.603707,健友股份,5.13222075,5.19051264,5.36031945,5.04605013,9535685,195922622.0,15.016827,0.936415,63499999.0,329597547.4494873,2026-07-14
2017-08-24,sh.603707,健友股份,5.1195486,5.29188984,5.54533284,5.1195486,15607722,328082736.0,24.57909,1.953123,63499999.0,336034999.5481101,2026-07-14
2017-08-25,sh.603707,健友股份,5.27921769,5.6517789,5.72274294,5.17530606,13756083,297288112.0,21.663123,6.800767,63500000.0,358887960.15,2026-07-14
2017-08-28,sh.603707,健友股份,5.6517789,5.61376245,5.89254975,5.45155893,14970547,333758272.0,23.575665,-0.672644,63499999.0,356473909.96123755,2026-07-14
2017-08-29,sh.603707,健友股份,5.575746,5.52759183,5.82412014,5.47690323,13771112,306781472.0,21.686791,-1.534989,63499999.0,351002075.6774082,2026-07-14
2017-08-30,sh.603707,健友股份,5.35778502,5.61122802,5.70753636,5.31723414,8571265,187238585.0,13.498055,1.513067,63500001.0,356312984.881228,2026-07-14
2017-08-31,sh.603707,健友股份,5.68979535,5.72527737,5.84439558,5.6264346,12489297,283654768.0,19.668184,2.032524,63500001.0,363555118.72027737,2026-07-14
2017-09-01,sh.603707,健友股份,5.71513965,5.51238525,5.81651685,5.46676551,9423069,206616139.0,14.839479,-3.71846,63499999.0,350036457.86261475,2026-07-14
2017-09-04,sh.603707,健友股份,5.4743688,5.52252297,5.56814271,5.33497515,4701142,101608098.0,7.403373,0.183912,63500002.0,350680219.64004594,2026-07-14
2017-09-05,sh.603707,健友股份,5.52252297,5.49464424,5.56560828,5.40340476,5400313,117023495.0,8.50443,-0.504822,63499999.0,348909903.7453558,2026-07-14
2017-09-06,sh.603707,健友股份,5.44395564,5.46169665,5.54026398,5.41354248,5531638,119806076.0,8.711241,-0.599636,63500000.0,346817737.27500004,2026-07-14
2017-09-07,sh.603707,健友股份,5.51491968,5.5504017,5.71007079,5.46676551,5077834,111938497.0,7.996589,1.624132,63500000.0,352450507.95,2026-07-14
2017-09-08,sh.603707,健友股份,5.4997131,5.53012626,5.59855587,5.4490245,3938322,85520177.0,6.202082,-0.365297,63499999.0,351163011.9798738,2026-07-14
2017-09-11,sh.603707,健友股份,5.56053942,5.66951991,5.71513965,5.46423108,7838501,173601327.0,12.344096,2.520629,63500000.0,360014514.285,2026-07-14
2017-09-12,sh.603707,健友股份,5.61883131,5.58841815,5.66951991,5.49464424,5471216,120253367.0,8.616088,-1.430494,63500001.0,354864558.11341816,2026-07-14
2017-09-13,sh.603707,健友股份,5.57067714,5.96351379,6.01673682,5.5250574,12737763,291920198.0,20.059469,6.712025,63500001.0,378683131.6285138,2026-07-14
2017-09-14,sh.603707,健友股份,6.0319434,6.45265878,6.55910484,5.96351379,21589878,541640119.0,33.999808,8.202288,63500000.0,409743832.53000003,2026-07-14
2017-09-15,sh.603707,健友股份,6.2853864,6.41717676,6.68836077,6.16119933,14231225,361372680.0,22.411378,-0.54988,63500000.0,407490724.26,2026-07-14
2017-09-18,sh.603707,健友股份,6.26511096,6.38929803,6.63513774,6.1840092,8284976,210397621.0,13.047206,-0.434442,63500001.0,405720431.29429805,2026-07-14
2017-09-19,sh.603707,健友股份,5.829189,6.14092389,6.35381601,5.829189,8631003,208544970.0,13.592131,-3.887345,63499999.0,389948660.8740761,2026-07-14
2017-09-20,sh.603707,健友股份,6.08516643,6.17640591,6.2853864,6.08516643,4362517,106792910.0,6.870106,0.577801,63499995.0,392201744.40297043,2026-07-14
2017-09-21,sh.603707,健友股份,6.12825174,5.98378923,6.22202565,5.92803177,5189286,123242231.0,8.172104,-3.118589,63500000.0,379970616.105,2026-07-14
2017-09-22,sh.603707,健友股份,5.97872037,5.86720545,6.08009757,5.81144799,4932823,115459270.0,7.768225,-1.948331,63500002.0,372567557.8094109,2026-07-14
2017-09-25,sh.603707,健友股份,5.81651685,5.88241203,5.9305662,5.75822496,2928691,67741065.0,4.612112,0.259177,63499997.0,373533146.2577639,2026-07-14
2017-09-26,sh.603707,健友股份,5.8798776,5.90775633,5.94577278,5.81905128,3086807,71728683.0,4.861113,0.43085,63500005.0,375142556.4937816,2026-07-14
2017-09-27,sh.603707,健友股份,5.90268747,6.0319434,6.07249428,5.8545333,4132284,98235772.0,6.507534,2.102101,63499999.0,383028399.8680566,2026-07-14
2017-09-28,sh.603707,健友股份,5.98885809,6.08009757,6.20175021,5.98885809,3661891,88261939.0,5.766757,0.798322,63500005.0,386086226.0954879,2026-07-14
2017-09-29,sh.603707,健友股份,6.01166796,6.2346978,6.24483552,6.01166796,3645901,88945695.0,5.741576,2.542729,63500004.0,395903335.2387912,2026-07-14
2017-10-09,sh.603707,健友股份,6.37662588,6.26764539,6.4627965,6.09530415,4119130,101582612.0,6.486819,0.528452,63499999.0,397995475.9973546,2026-07-14
2017-10-10,sh.603707,健友股份,6.23976666,6.27524868,6.37409145,6.15359604,2772432,68321126.0,4.366035,0.121313,63499995.0,398478259.8037566,2026-07-14
2017-10-11,sh.603707,健友股份,6.24990438,6.27017982,6.37409145,6.22962894,3314061,82293144.0,5.218994,-0.080777,63499996.0,398156393.4892807,2026-07-14
2017-10-12,sh.603707,健友股份,6.23723223,6.03447783,6.30566184,6.02940897,3669520,88142387.0,5.778772,-3.759096,63499996.0,383189318.06708866,2026-07-14
2017-10-13,sh.603707,健友股份,6.06742542,6.09276972,6.1840092,5.94070392,1382977,33050324.0,2.177917,0.965987,63499986.0,386890791.9212239,2026-07-14
2017-10-16,sh.603707,健友股份,6.05221884,5.85960216,6.1079763,5.81651685,3178219,74680056.0,5.005069,-3.826955,63500004.0,372084760.59840864,2026-07-14
2017-10-17,sh.603707,健友股份,5.83679229,5.83679229,5.9052219,5.78356926,1202002,27746035.0,1.892917,-0.389274,63499984.0,370636217.0263234,2026-07-14
2017-10-18,sh.603707,健友股份,5.96604822,6.30566184,6.36395373,5.86720545,6755605,165037061.0,10.638748,8.032993,63500000.0,400409526.84,2026-07-14
2017-10-19,sh.603707,健友股份,6.26257653,6.14345832,6.27271425,6.0572877,4075835,98885667.0,6.418638,-2.572345,63499998.0,390109591.0330833,2026-07-14
2017-10-20,sh.603707,健友股份,6.1586649,6.03447783,6.19921578,5.98632366,3292033,78719253.0,5.184304,-1.773929,63499999.0,383189336.17052215,2026-07-14
2017-10-23,sh.603707,健友股份,5.99392695,6.07756314,6.1586649,5.9812548,1958068,46899113.0,3.083572,0.713986,63499993.0,385925216.847058,2026-07-14
2017-10-24,sh.603707,健友股份,6.07502871,5.98885809,6.11557959,5.88241203,2679765,63340084.0,4.220102,-1.459551,63500005.0,380292518.65929043,2026-07-14
2017-10-25,sh.603707,健友股份,5.98378923,6.17894034,6.19921578,5.9812548,3347732,80862737.0,5.272019,3.173932,63499999.0,392362705.4110596,2026-07-14
2017-10-26,sh.603707,健友股份,6.17387148,6.33860943,6.3867636,6.1586649,4644182,115818423.0,7.313672,2.58409,63500004.0,402501724.1594377,2026-07-14
2017-10-27,sh.603707,健友股份,6.32340285,6.2346978,6.37916031,6.05221884,5827917,141709691.0,9.177822,-1.639344,63500000.0,395903310.3,2026-07-14
2017-10-30,sh.603707,健友股份,6.24483552,6.10544187,6.2600421,5.9812548,2415556,58081311.0,3.804025,-2.073172,63500003.0,387695577.0613256,2026-07-14
2017-10-31,sh.603707,健友股份,6.1079763,6.26257653,6.31833399,6.04461555,2847036,69376339.0,4.483521,2.573678,63500004.0,397673634.7053061,2026-07-14
2017-11-01,sh.603707,健友股份,6.32086842,6.88858074,6.88858074,6.26511096,13029562,345624370.0,20.518995,9.995958,63500001.0,437424883.87858075,2026-07-14
2017-11-02,sh.603707,健友股份,6.88858074,6.87337416,7.08119742,6.75679038,11756187,319553329.0,18.51368,-0.220749,63500001.0,436459266.0333742,2026-07-14
2017-11-03,sh.603707,健友股份,6.842961,6.68582634,6.85309872,6.589518,6671859,176003244.0,10.506865,-2.72862,63499997.0,424549952.532521,2026-07-14
2017-11-06,sh.603707,健友股份,6.70103292,6.75932481,6.84042657,6.62246559,6428379,170487269.0,10.123431,1.099321,63500003.0,429217145.7129744,2026-07-14
2017-11-07,sh.603707,健友股份,6.67315419,6.842961,6.88097745,6.61739673,6162274,163825122.0,9.704369,1.237345,63499997.0,434528002.971117,2026-07-14
2017-11-08,sh.603707,健友股份,6.8176167,6.72384279,6.93166605,6.7162395,7217427,194325151.0,11.366027,-1.740738,63499999.0,426964010.4411572,2026-07-14
2017-11-09,sh.603707,健友股份,6.69596406,6.93673491,6.99249237,6.62753445,6687217,180446837.0,10.53105,3.166227,63500002.0,440482680.65846986,2026-07-14
2017-11-10,sh.603707,健友股份,6.94180377,6.7922724,7.18004019,6.7669281,8831378,243819567.0,13.907682,-2.082578,63499999.0,431309290.6077276,2026-07-14
2017-11-13,sh.603707,健友股份,6.8936496,7.07612856,7.09386957,6.7162395,7304354,199817970.0,11.50292,4.179108,63499998.0,449334149.40774286,2026-07-14
