日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2021-11-17,sz.001267,汇绿生态,8.3720274,5.79305804,8.3720274,5.79305804,58682546.0,408221154.42,20.4998,53.9642,286259115.0,1658315667.6740346,2026-07-14
2021-11-18,sz.001267,汇绿生态,5.79305804,6.37043924,6.37043924,5.79305804,89964043.0,563170012.13,31.4275,9.9668,286258987.0,1823595483.5874498,2026-07-14
2021-11-19,sz.001267,汇绿生态,6.33194716,6.3993083,7.00555856,6.05287958,112634985.0,769636547.41,39.3472,0.4532,286259213.0,1831860957.702368,2026-07-14
2021-11-22,sz.001267,汇绿生态,5.92778032,5.98551844,6.10099468,5.78343502,70894996.0,437365056.79,24.766,-6.4662,286259372.0,1713410749.7288196,2026-07-14
2021-11-23,sz.001267,汇绿生态,5.8700422,5.73531992,5.89891126,5.65833576,57977206.0,346679273.89,20.2534,-4.1801,286259127.0,1641787673.36491,2026-07-14
2021-11-24,sz.001267,汇绿生态,5.66795878,5.81230408,5.9181573,5.5332365,65818193.0,389899383.44,22.9925,1.3423,286259402.0,1663826690.18296,2026-07-14
2021-11-25,sz.001267,汇绿生态,5.70645086,5.66795878,5.85079616,5.65833576,38668737.0,229957337.91,13.5083,-2.4834,286259093.0,1622504739.5241866,2026-07-14
2021-11-26,sz.001267,汇绿生态,5.60059764,5.55248254,5.6775818,5.54285952,31587918.0,183204041.95,11.0347,-2.0374,286259871.0,1589452935.6301522,2026-07-14
2021-11-29,sz.001267,汇绿生态,5.32153006,5.36002214,5.46587536,5.32153006,25819123.0,144464473.05,9.0195,-3.4662,286258917.0,1534354132.8924224,2026-07-14
2021-11-30,sz.001267,汇绿生态,5.36964516,5.3888912,5.4851214,5.36002214,22093842.0,124205021.88,7.7181,0.5386,286260116.0,1542624620.023379,2026-07-14
2021-12-01,sz.001267,汇绿生态,5.37926818,5.47549838,5.5332365,5.32153006,27784062.0,156407468.23,9.7059,1.6071,286259512.0,1567413494.2155907,2026-07-14
2021-12-02,sz.001267,汇绿生态,5.4370063,5.35039912,5.44662932,5.35039912,21729603.0,121836660.17,7.5909,-2.2847,286258586.0,1531597686.6268442,2026-07-14
2021-12-03,sz.001267,汇绿生态,5.3407761,5.28303798,5.37926818,5.25416892,20118106.0,110649536.6,7.0279,-1.259,286260561.0,1512325415.9391067,2026-07-14
2021-12-06,sz.001267,汇绿生态,5.27341496,5.15793872,5.28303798,5.1483157,19454303.0,105175237.33,6.7961,-2.3679,286256868.0,1476495383.323129,2026-07-14
2021-12-07,sz.001267,汇绿生态,5.18680778,5.31190704,5.3407761,5.13869268,23426298.0,127277107.27,8.1836,2.9851,286259079.0,1520581617.0040162,2026-07-14
2021-12-08,sz.001267,汇绿生态,5.26379194,5.36002214,5.40813724,5.25416892,22073708.0,122595526.63,7.7111,0.9058,286258874.0,1534353902.4114704,2026-07-14
2021-12-09,sz.001267,汇绿生态,5.32153006,5.37926818,5.40813724,5.28303798,20954658.0,116210701.74,7.3202,0.3591,286257998.0,1539858539.9119039,2026-07-14
2021-12-10,sz.001267,汇绿生态,5.36002214,5.69682784,5.9181573,5.32153006,63341819.0,377405394.12,22.1275,5.9034,286258362.0,1630764606.074398,2026-07-14
2021-12-13,sz.001267,汇绿生态,5.61984368,5.6775818,5.8219271,5.44662932,48470435.0,282049756.73,16.9324,-0.3378,286258504.0,1625256072.405627,2026-07-14
2021-12-14,sz.001267,汇绿生态,5.7256969,5.92778032,5.95664938,5.55248254,56972778.0,342531716.15,19.9025,4.4068,286259405.0,1696882867.3739097,2026-07-14
2021-12-15,sz.001267,汇绿生态,5.86041918,6.52440756,6.52440756,5.85079616,71833209.0,464896988.09,25.0938,10.0649,286258793.0,1867669033.1656752,2026-07-14
2021-12-16,sz.001267,汇绿生态,6.5436536,7.17877292,7.17877292,6.38968528,54961420.0,393949044.82,19.1999,10.0295,286258887.0,2054987546.1049402,2026-07-14
2021-12-17,sz.001267,汇绿生态,7.90049942,7.90049942,7.90049942,7.77540016,27436904.0,225209092.84,9.5846,10.0536,286260293.0,2261599278.8155303,2026-07-14
2021-12-20,sz.001267,汇绿生态,7.90049942,8.68958706,8.68958706,7.15952688,98020761.0,808129265.99,34.242,9.9878,286258866.0,2487471337.8038735,2026-07-14
2021-12-21,sz.001267,汇绿生态,9.53641282,9.55565886,9.55565886,9.03601578,66195599.0,652713395.84,23.1244,9.9668,286258666.0,2735390158.0146804,2026-07-14
2021-12-22,sz.001267,汇绿生态,10.50833784,10.50833784,10.50833784,8.68958706,102016988.0,1048335502.59,35.638,9.9698,286259016.0,3008106449.8739653,2026-07-14
2021-12-23,sz.001267,汇绿生态,10.4890918,10.1522861,10.96061978,9.45942866,95710302.0,988831316.68,33.4349,-3.3883,286258676.0,2906179977.3592033,2026-07-14
2021-12-24,sz.001267,汇绿生态,10.19077818,9.141869,10.19077818,9.141869,75718721.0,741485639.65,26.4511,-9.9526,286259252.0,2616944581.821988,2026-07-14
2021-12-27,sz.001267,汇绿生态,8.53561874,8.2276821,8.54524176,8.2276821,39317690.0,337695212.7,13.735,-10.0,286259119.0,2355249029.3580704,2026-07-14
2021-12-28,sz.001267,汇绿生态,7.698416,7.4097254,8.00635264,7.4097254,77050458.0,611048756.82,26.9164,-9.9415,286258408.0,2121096196.7211633,2026-07-14
2021-12-29,sz.001267,汇绿生态,7.2653801,7.27500312,7.43859446,7.0729197,69723392.0,524192020.91,24.3568,-1.8182,286258425.0,2082530935.001286,2026-07-14
2021-12-30,sz.001267,汇绿生态,7.09216574,7.14028084,7.40010238,7.04405064,57012697.0,426697553.93,19.9165,-1.8519,286258615.0,2043966903.9694366,2026-07-14
