日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.002151,北斗星通,11.6782101,11.98694439,12.24646017,11.5439778,4783616,128090207.12,6.14766,4.0388,77811980.0,932727877.1357921,2026-07-14
2012-01-05,sz.002151,北斗星通,11.8124424,11.33368053,12.1703952,11.2307691,4144289,107816101.53,5.32603,-5.4498,77811973.0,881896043.3909857,2026-07-14
2012-01-06,sz.002151,北斗星通,11.186025,11.19049941,11.30235966,10.74305841,2764803,67745972.84,3.553184,-1.2633,77811985.0,870754972.2334288,2026-07-14
2012-01-09,sz.002151,北斗星通,11.23971792,11.62899159,11.74085184,11.0070486,3630427,92407854.64,4.66564,3.9184,77811983.0,904874895.908223,2026-07-14
2012-01-10,sz.002151,北斗星通,11.4544896,12.04063731,12.12117669,11.45001519,5593289,148050045.85,7.188211,3.5398,77811976.0,936905781.3904245,2026-07-14
2012-01-11,sz.002151,北斗星通,11.89745619,12.01826526,12.34489719,11.8124424,4485983,121424147.76,5.765158,-0.1858,77811970.0,935164895.8631622,2026-07-14
2012-01-12,sz.002151,北斗星通,11.98246998,12.42543657,12.7520685,11.87060973,5819619,160373378.38,7.479079,3.3879,77811974.0,966847747.3234892,2026-07-14
2012-01-13,sz.002151,北斗星通,12.38964129,11.66031246,12.46570626,11.61556836,4869192,130459850.52,6.257638,-6.1577,77811980.0,907311999.9312708,2026-07-14
2012-01-16,sz.002151,北斗星通,11.66031246,11.66031246,11.66031246,11.66031246,0,0.0,0.0,0.0,77811980.0,907311999.9312708,2026-07-14
2012-01-17,sz.002151,北斗星通,10.8728163,11.98246998,12.07643259,10.8728163,4023540,103198654.56,5.170849,2.7629,77811980.0,932379714.4343604,2026-07-14
2012-01-18,sz.002151,北斗星通,11.85271209,11.2755132,11.98246998,11.0517927,3459706,89974548.49,4.446239,-5.8999,77811966.0,877369849.7509513,2026-07-14
2012-01-19,sz.002151,北斗星通,11.186025,11.19049941,11.47686165,11.0965368,1909857,48065248.3,2.454451,-0.754,77811983.0,870754949.85243,2026-07-14
2012-01-20,sz.002151,北斗星通,10.7833281,11.06074152,11.13680649,10.7833281,2230839,54993757.55,2.866961,-1.1595,77811976.0,860658153.6964436,2026-07-14
2012-01-30,sz.002151,北斗星通,11.20839705,11.50370811,12.04958613,11.20839705,3274692,85095736.49,4.208468,4.0049,77811973.0,895126224.855201,2026-07-14
2012-01-31,sz.002151,北斗星通,11.50370811,11.5887219,11.62899159,11.42316873,1667374,42999572.3,2.142824,0.739,77811990.0,901741512.5955809,2026-07-14
2012-02-01,sz.002151,北斗星通,11.57977308,11.25314115,11.65583805,11.20839705,2165955,55241192.12,2.783575,-2.8958,77811986.0,875629261.6198238,2026-07-14
2012-02-02,sz.002151,北斗星通,11.30235966,11.3650014,11.41421991,11.22182028,1456316,36873706.3,1.871583,0.994,77811991.0,884333386.6517874,2026-07-14
2012-02-03,sz.002151,北斗星通,11.3650014,11.3650014,11.3650014,11.3650014,0,0.0,0.0,0.0,77811991.0,884333386.6517874,2026-07-14
2012-02-06,sz.002151,北斗星通,11.56634985,11.62899159,11.7676983,11.47686165,2771113,71732482.1,3.561294,2.3228,77811969.0,904874733.1023407,2026-07-14
2012-02-07,sz.002151,北斗星通,11.53950339,11.52160575,11.61556836,11.3650014,1452412,37280060.19,1.866566,-0.9234,77811982.0,896518979.2300966,2026-07-14
