日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2017-01-13,sh.603039,泛微网络,4.73952684,4.73952684,4.73952684,4.73952684,9247.0,198441.0,0.055471,44.02684,16669972.0,79007779.71604848,2026-07-14
2017-01-16,sh.603039,泛微网络,5.21436294,5.21436294,5.21436294,5.21436294,3900.0,92079.0,0.023395,10.01865,16670229.0,86924624.29891326,2026-07-14
2017-01-17,sh.603039,泛微网络,5.73557838,5.73557838,5.73557838,5.73557838,4500.0,116865.0,0.026995,9.995758,16669754.0,95610680.64231852,2026-07-14
2017-01-18,sh.603039,泛微网络,6.30979878,6.30979878,6.30979878,6.30979878,2200.0,62854.0,0.013197,10.01155,16670455.0,105187216.6210449,2026-07-14
2017-01-19,sh.603039,泛微网络,6.94144122,6.94144122,6.94144122,6.94144122,11200.0,352016.0,0.067187,10.0105,16669891.0,115713068.52030702,2026-07-14
2017-01-20,sh.603039,泛微网络,7.63492278,7.63492278,7.63492278,7.63492278,41400.0,1431198.0,0.24835,9.990453,16670022.0,127274330.71090116,2026-07-14
2017-01-23,sh.603039,泛微网络,8.39907762,8.39907762,8.39907762,8.39907762,26000.0,988780.0,0.155969,10.00868,16669979.0,140012447.54476997,2026-07-14
2017-01-24,sh.603039,泛微网络,9.23832282,9.23832282,9.23832282,9.23832282,15800.0,660914.0,0.094781,9.99212,16670008.0,154002915.31598258,2026-07-14
2017-01-25,sh.603039,泛微网络,10.16149254,10.16149254,10.16149254,10.16149254,50000.0,2300500.0,0.29994,9.992819,16670001.0,169392090.80329254,2026-07-14
2017-01-26,sh.603039,泛微网络,11.17742094,11.17742094,11.17742094,11.17742094,90800.0,4595388.0,0.544691,9.997832,16670002.0,186327629.42464188,2026-07-14
2017-02-03,sh.603039,泛微网络,12.29494218,12.29494218,12.29494218,12.29494218,117500.0,6541225.0,0.704859,9.998019,16670001.0,204956698.43554217,2026-07-14
2017-02-06,sh.603039,泛微网络,13.52509896,13.52509896,13.52509896,13.52509896,355500.0,21770820.0,2.132573,10.0054,16670004.0,225463453.76359582,2026-07-14
2017-02-07,sh.603039,泛微网络,14.87672544,14.87672544,14.87672544,14.87672544,188431.0,12692712.0,1.13036,9.993466,16669999.0,247994998.20807454,2026-07-14
2017-02-08,sh.603039,泛微网络,16.3652814,16.3652814,16.3652814,16.3652814,80685.0,5978759.0,0.484013,10.00594,16670007.0,272809355.4949698,2026-07-14
2017-02-09,sh.603039,泛微网络,18.00180954,18.00180954,18.00180954,17.23102908,8559379.0,688110112.0,51.346005,10.00001,16670000.0,300090165.0318,2026-07-14
2017-02-10,sh.603039,泛微网络,18.10340238,16.95275304,18.10340238,16.83128334,9643208.0,762624416.0,57.847678,-5.827506,16670000.0,282602393.1768,2026-07-14
2017-02-13,sh.603039,泛微网络,16.8180321,17.27740842,17.66390292,16.8180321,6408891.0,502624480.0,38.445657,1.915061,16670000.0,288014398.3614,2026-07-14
2017-02-14,sh.603039,泛微网络,17.557893,17.69923956,18.662163,17.4695514,6058996.0,491542240.0,36.346707,2.441513,16670000.0,295046323.4652,2026-07-14
2017-02-15,sh.603039,泛微网络,17.48280264,17.68377978,18.39492966,17.4695514,5571203.0,451098928.0,33.420534,-0.087347,16670000.0,294788608.93259996,2026-07-14
2017-02-16,sh.603039,泛微网络,17.47175994,17.18906682,17.5468503,17.02342632,3816348.0,298202848.0,22.893509,-2.797549,16670000.0,286541743.8894,2026-07-14
2017-02-17,sh.603039,泛微网络,17.1603558,16.72748196,17.54243322,16.6855197,2664671.0,205975875.0,15.984829,-2.685345,16670000.0,278847124.2732,2026-07-14
2017-02-20,sh.603039,泛微网络,16.56405,16.6192635,16.82465772,15.901488,2993214.0,221550359.0,17.955693,-0.646947,16670000.0,277043122.54499996,2026-07-14
2017-02-21,sh.603039,泛微网络,16.40503512,16.88649684,17.11176792,16.30123374,1533001.0,116708253.0,9.196167,1.607972,16670000.0,281497902.3228,2026-07-14
2017-02-22,sh.603039,泛微网络,16.784904,17.53139052,17.55568446,16.69214532,2213873.0,171878338.0,13.280582,3.818988,16670000.0,292248279.9684,2026-07-14
2017-02-23,sh.603039,泛微网络,17.557893,17.58660402,18.19395252,17.2818255,2712865.0,217830999.0,16.273935,0.314941,16670000.0,293168689.0134,2026-07-14
