日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.000811,冰轮环境,5.13715125,4.999271,5.2038675,4.9370025,973787,11091958.33,0.24681,-2.684,394549248.0,1972458613.5982082,2026-07-14
2012-01-05,sz.000811,冰轮环境,4.963689,4.69237625,5.034853,4.59452575,3077174,33208767.21,0.779922,-6.1388,394548942.0,1851372084.9034274,2026-07-14
2012-01-06,sz.000811,冰轮环境,4.62566,4.8480475,4.892525,4.412168,1975147,20580049.73,0.500609,3.3175,394548840.0,1912791517.3899,2026-07-14
2012-01-09,sz.000811,冰轮环境,4.80357,4.95924125,5.017062,4.73685375,1690847,18619236.19,0.428552,2.2936,394548853.0,1956662946.937786,2026-07-14
2012-01-10,sz.000811,冰轮环境,4.95034575,5.10156925,5.141599,4.93255475,1248142,14159265.02,0.316347,2.87,394548391.0,2012815939.1625767,2026-07-14
2012-01-11,sz.000811,冰轮环境,5.10156925,5.0615395,5.17273325,5.0259575,2975485,34153865.36,0.754149,-0.7847,394548690.0,1997023779.1082551,2026-07-14
2012-01-12,sz.000811,冰轮环境,5.0259575,4.9547935,5.0971215,4.928107,1206601,13514659.15,0.305818,-2.109,394548719.0,1954907428.3345265,2026-07-14
2012-01-13,sz.000811,冰轮环境,4.9547935,4.62121225,4.95924125,4.60342125,1733856,18392670.35,0.439453,-6.7325,394548678.0,1823293183.9949055,2026-07-14
2012-01-16,sz.000811,冰轮环境,4.61231675,4.3676905,4.61231675,4.21201925,3667867,36261800.35,0.929636,-5.486,394548727.0,1723266726.7049935,2026-07-14
2012-01-17,sz.000811,冰轮环境,4.3676905,4.61231675,4.6701375,4.29207875,2013898,20376966.37,0.510431,5.6008,394548529.0,1819782788.9945607,2026-07-14
2012-01-18,sz.000811,冰轮环境,4.62121225,4.5989735,4.62566,4.4566455,1282300,13099183.32,0.325004,-0.2893,394548990.0,1814520349.4617648,2026-07-14
2012-01-19,sz.000811,冰轮环境,4.572287,4.50557075,4.5989735,4.4032725,3789084,38242958.39,0.960359,-2.0309,394548705.0,1777667104.6983788,2026-07-14
2012-01-20,sz.000811,冰轮环境,4.44775,4.49667525,4.54115275,4.4388545,2523861,25407171.9,0.639683,-0.1974,394548706.0,1774157401.1897266,2026-07-14
2012-01-30,sz.000811,冰轮环境,4.501123,4.52336175,4.55894375,4.49667525,632681,6442669.05,0.160356,0.5935,394547756.0,1784682228.038733,2026-07-14
2012-01-31,sz.000811,冰轮环境,4.52336175,4.5278095,4.5278095,4.44775,520771,5245744.2,0.131992,0.0983,394547397.0,1786435452.3368716,2026-07-14
2012-02-01,sz.000811,冰轮环境,4.53225725,4.54115275,4.607869,4.4922275,788157,8057504.81,0.199762,0.2947,394548012.0,1791702789.700833,2026-07-14
2012-02-02,sz.000811,冰轮环境,4.55894375,4.63900325,4.64789875,4.518914,894816,9250708.68,0.226795,2.1548,394548381.0,1830311221.7412384,2026-07-14
2012-02-03,sz.000811,冰轮环境,4.63900325,4.76354025,4.767988,4.5811825,1221666,12891084.37,0.309636,2.6846,394549083.0,1879450437.4710908,2026-07-14
2012-02-06,sz.000811,冰轮环境,4.76354025,4.75464475,4.77243575,4.69237625,815760,8699822.62,0.206758,-0.1867,394548216.0,1875936603.8262658,2026-07-14
2012-02-07,sz.000811,冰轮环境,4.76354025,4.68348075,4.78133125,4.60342125,760299,7956733.35,0.192701,-1.4967,394548549.0,1847860534.1819317,2026-07-14
2012-02-08,sz.000811,冰轮环境,4.661242,4.767988,4.79022675,4.62566,702623,7484664.49,0.178083,1.8044,394548048.0,1881200358.2874238,2026-07-14
2012-02-09,sz.000811,冰轮环境,4.767988,4.767988,4.82580875,4.7235105,1218960,13086425.96,0.30895,0.0,394549280.0,1881206232.4486399,2026-07-14
2012-02-10,sz.000811,冰轮环境,4.75464475,4.7590925,4.874734,4.732406,1531419,16500526.27,0.388144,-0.1866,394549188.0,1877696081.4918902,2026-07-14
2012-02-13,sz.000811,冰轮环境,4.714615,4.7590925,4.7946745,4.6701375,1652919,17642535.1,0.418939,0.0,394548848.0,1877694463.4004402,2026-07-14
2012-02-14,sz.000811,冰轮环境,4.79912225,4.74574925,4.79912225,4.7235105,1153603,12341772.0,0.292385,-0.2804,394549310.0,1872432092.0205176,2026-07-14
2012-02-15,sz.000811,冰轮环境,4.750197,4.7946745,4.80357,4.65679425,2662346,28385575.13,0.674782,1.0309,394549054.0,1891734288.212923,2026-07-14
2012-02-16,sz.000811,冰轮环境,4.80357,4.8836295,4.90586825,4.7590925,3065314,33460965.45,0.776916,1.8553,394548960.0,1926830940.25032,2026-07-14
2012-02-17,sz.000811,冰轮环境,4.91476375,4.86139075,4.9547935,4.839152,1260187,13814290.1,0.319399,-0.4554,394549451.0,1918059051.5089781,2026-07-14
2012-02-20,sz.000811,冰轮环境,4.874734,4.80357,4.9547935,4.785779,1988146,21740179.98,0.503904,-1.1894,394548565.0,1895241650.37705,2026-07-14
2012-02-21,sz.000811,冰轮环境,4.7768835,4.9014205,4.928107,4.7413015,1461118,15881393.12,0.370326,2.037,394549127.0,1933851179.3349037,2026-07-14
2012-02-22,sz.000811,冰轮环境,4.892525,4.95034575,4.98592775,4.856943,2163830,23988028.57,0.548431,0.9982,394549178.0,1953154846.4782937,2026-07-14
2012-02-23,sz.000811,冰轮环境,4.963689,4.910316,4.9725845,4.856943,1874613,20723266.3,0.475128,-0.8086,394549048.0,1937360503.179168,2026-07-14
2012-02-24,sz.000811,冰轮环境,4.910316,4.95924125,4.9725845,4.8480475,3838676,42358711.6,0.972928,0.9964,394548826.0,1956662813.0382724,2026-07-14
2012-02-27,sz.000811,冰轮环境,4.95924125,4.945898,5.06598725,4.94145025,5083934,57115122.06,1.288543,-0.2691,394549037.0,1951399293.0002258,2026-07-14
2012-02-28,sz.000811,冰轮环境,4.9370025,4.93255475,5.04819625,4.8302565,3972373,44037341.1,1.006814,-0.2698,394548844.0,1946133774.579209,2026-07-14
2012-02-29,sz.000811,冰轮环境,4.928107,4.7946745,4.928107,4.78133125,2424227,26403467.62,0.61443,-2.7953,394548932.0,1891733703.262634,2026-07-14
2012-03-01,sz.000811,冰轮环境,4.77243575,4.80357,4.84359975,4.74574925,2082314,22363559.84,0.527771,0.1855,394548772.0,1895242644.71604,2026-07-14
2012-03-02,sz.000811,冰轮环境,4.76354025,4.839152,4.8658385,4.76354025,2564297,27870645.87,0.649931,0.7407,394549114.0,1909283134.1113281,2026-07-14
2012-03-05,sz.000811,冰轮环境,4.8658385,4.78133125,4.910316,4.75464475,4597894,49785867.51,1.165355,-1.1949,394548786.0,1886468440.1513624,2026-07-14
2012-03-06,sz.000811,冰轮环境,4.7590925,4.59452575,4.76354025,4.554496,6441949,67105293.7,1.632738,-3.907,394548850.0,1812764850.9578874,2026-07-14
2012-03-07,sz.000811,冰轮环境,4.554496,4.518914,4.590078,4.50557075,4883578,49860976.93,1.237762,-1.6457,394549033.0,1782933148.910162,2026-07-14
2012-03-08,sz.000811,冰轮环境,4.536705,4.536705,4.6167645,4.50557075,7228858,73920327.01,1.832183,0.3937,394548907.0,1789951999.1314352,2026-07-14
2012-03-09,sz.000811,冰轮环境,4.5811825,4.6879285,4.6879285,4.536705,10457536,108481952.94,2.650504,3.3333,394548961.0,1849617318.9172885,2026-07-14
2012-03-12,sz.000811,冰轮环境,4.732406,4.75464475,4.8124655,4.69237625,8607987,92179090.96,2.181729,1.4231,394548865.0,1875939689.5907087,2026-07-14
2012-03-13,sz.000811,冰轮环境,4.7590925,4.821361,4.82580875,4.73685375,6226550,66984658.02,1.578144,1.4032,394548913.0,1902262741.7305927,2026-07-14
2012-03-14,sz.000811,冰轮环境,4.87028625,4.714615,5.02150975,4.66568975,12581420,137917163.04,3.188811,-2.214,394548940.0,1860146350.7581,2026-07-14
2012-03-15,sz.000811,冰轮环境,4.69237625,4.71906275,4.75464475,4.54115275,6503828,68083917.35,1.648421,0.0943,394548965.0,1861901323.7825537,2026-07-14
2012-03-16,sz.000811,冰轮环境,4.70127175,4.93255475,4.93255475,4.67458525,6889041,74212471.28,1.746055,4.524,394548912.0,1946134109.992932,2026-07-14
2012-03-19,sz.000811,冰轮环境,4.9370025,4.99482325,5.00371875,4.88807725,6311412,70291727.23,1.599653,1.2624,394548818.0,1970701609.4064183,2026-07-14
2012-03-20,sz.000811,冰轮环境,4.96813675,4.8124655,4.96813675,4.80801775,5416637,59159841.19,1.372868,-3.6509,394549003.0,1898753464.9968965,2026-07-14
2012-03-21,sz.000811,冰轮环境,4.82580875,4.7768835,4.86139075,4.6701375,4218003,45026076.7,1.06907,-0.7394,394548813.0,1884713714.7642856,2026-07-14
2012-03-22,sz.000811,冰轮环境,4.7768835,4.68348075,4.7768835,4.661242,3928890,41522187.25,0.995793,-1.9553,394548867.0,1847862023.5288103,2026-07-14
2012-03-23,sz.000811,冰轮环境,4.6879285,4.572287,4.6879285,4.54115275,3624539,37412010.65,0.918654,-2.3742,394548873.0,1803990682.8825512,2026-07-14
2012-03-26,sz.000811,冰轮环境,4.572287,4.5278095,4.60342125,4.501123,2490126,25381975.02,0.631132,-0.9728,394549159.0,1786443430.3372104,2026-07-14
2012-03-27,sz.000811,冰轮环境,4.55894375,4.536705,4.63010775,4.4922275,4762348,48640470.25,1.207036,0.1965,394548961.0,1789952244.1135051,2026-07-14
2012-03-28,sz.000811,冰轮环境,4.53225725,4.27428775,4.536705,4.252049,4854513,47565103.33,1.230396,-5.7843,394548828.0,1686415222.297257,2026-07-14
2012-03-29,sz.000811,冰轮环境,4.26984,4.2075715,4.2965265,4.163094,3365453,31981303.45,0.852988,-1.5609,394548692.0,1660091831.8214781,2026-07-14
2012-03-30,sz.000811,冰轮环境,4.2075715,4.1364075,4.234258,4.09193,3973328,37123405.34,1.007056,-1.6913,394548863.0,1632014876.0296724,2026-07-14
2012-04-05,sz.000811,冰轮环境,4.180885,4.2075715,4.24760125,4.1364075,2341185,22154944.38,0.593383,1.7204,394548715.0,1660091928.5956225,2026-07-14
2012-04-06,sz.000811,冰轮环境,4.2253625,4.20312375,4.252049,4.1719895,3718301,35202909.92,0.942418,-0.1057,394549022.0,1658338364.9074724,2026-07-14
2012-04-09,sz.000811,冰轮环境,4.216467,4.09637775,4.216467,4.06969125,3742206,34748102.57,0.948477,-2.5397,394548945.0,1616221519.583974,2026-07-14
2012-04-10,sz.000811,冰轮环境,4.07858675,4.002975,4.09637775,3.84730375,6152143,54766627.06,1.559285,-2.2801,394548976.0,1579369687.2036002,2026-07-14
2012-04-11,sz.000811,冰轮环境,3.9584975,3.9762885,3.99852725,3.8695425,6233230,55026591.41,1.579837,-0.6667,394548931.0,1568840377.0225935,2026-07-14
2012-04-12,sz.000811,冰轮环境,3.98963175,4.056348,4.06969125,3.9229155,8534619,76939601.68,2.163133,2.0134,394548971.0,1600427929.417908,2026-07-14
