日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.000628,高新发展,7.12647801,6.82343162,7.18513215,6.79410455,2894291.0,20665455.75,1.541641,-4.3836,187740920.0,1281037329.8958905,2026-07-14
2012-01-05,sz.000628,高新发展,6.73545041,6.46173109,6.88208576,6.26621729,3310406.0,22135898.54,1.763284,-5.3009,187740942.0,1213131481.7872868,2026-07-14
2012-01-06,sz.000628,高新发展,6.41285264,6.7452261,6.76477748,6.1586847,3872547.0,25789828.3,2.062708,4.3873,187740921.0,1266354960.367238,2026-07-14
2012-01-09,sz.000628,高新发展,6.66702058,7.1362537,7.37087026,6.6474692,5161554.0,37609572.17,2.749296,5.7971,187740934.0,1339766934.8989558,2026-07-14
2012-01-10,sz.000628,高新发展,6.99939404,7.48817854,7.7227951,6.97006697,5207213.0,38902924.88,2.773616,4.9315,187740949.0,1405837745.3810344,2026-07-14
2012-01-11,sz.000628,高新发展,7.3317675,7.46862716,7.59571113,7.24378629,3757311.0,28491428.79,2.001327,-0.2611,187740984.0,1402167412.1475253,2026-07-14
2012-01-12,sz.000628,高新发展,7.45885147,7.48817854,7.88898183,7.40019733,3181749.0,24817022.17,1.694755,0.2618,187740942.0,1405837692.9637847,2026-07-14
2012-01-13,sz.000628,高新发展,7.3317675,7.05804818,7.46862716,7.04827249,2271966.0,16808972.42,1.21016,-5.7441,187740960.0,1325084741.0394528,2026-07-14
2012-01-16,sz.000628,高新发展,6.95051559,6.96029128,7.21445922,6.90163714,1460109.0,10551610.92,0.777725,-1.385,187741040.0,1306732323.6101313,2026-07-14
2012-01-17,sz.000628,高新发展,6.96029128,7.35131888,7.40019733,6.92118852,1577363.0,11637302.99,0.840181,5.618,187740856.0,1380142899.2601612,2026-07-14
2012-01-18,sz.000628,高新发展,7.31221612,7.19490784,7.75212217,7.18513215,2225000.0,16923528.59,1.185144,-2.1277,187740899.0,1350778466.103748,2026-07-14
2012-01-19,sz.000628,高新发展,7.18513215,7.20468353,7.35131888,7.08737525,1372760.0,10147435.58,0.731199,0.1359,187740957.0,1352614180.8043382,2026-07-14
2012-01-20,sz.000628,高新发展,7.19490784,7.1362537,7.28288905,7.04827249,1303109.0,9560370.06,0.694099,-0.9498,187741086.0,1339768019.6095183,2026-07-14
