日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2019-02-01,sz.002947,恒铭达,12.16671676,14.60439376,14.60439376,12.16671676,52000,1400874.0,0.171176,44.01709,30378090.0,443653588.0367184,2026-07-14
2019-02-11,sz.002947,恒铭达,16.06699996,16.06699996,16.06699996,16.06699996,15457,458454.62,0.050882,10.01484,30378130.0,488085413.49487484,2026-07-14
2019-02-12,sz.002947,恒铭达,17.67586678,17.67586678,17.67586678,17.67586678,23983,782565.29,0.078949,10.01349,30377839.0,536954635.2282884,2026-07-14
2019-02-13,sz.002947,恒铭达,19.44182834,19.44182834,19.44182834,19.44182834,79533,2854439.37,0.261811,9.9908,30378021.0,590604269.5909152,2026-07-14
2019-02-14,sz.002947,恒铭达,21.38655288,21.38655288,21.38655288,21.38655288,550748,21743531.04,1.812983,10.00279,30378001.0,649680724.7751929,2026-07-14
2019-02-15,sz.002947,恒铭达,23.52629158,23.52629158,23.52629158,23.52629158,589549,25604113.07,1.94071,10.00507,30378006.0,714681826.7749895,2026-07-14
2019-02-18,sz.002947,恒铭达,24.918476,25.87729562,25.87729562,24.4309406,17907884,832150881.71,58.950169,9.993093,30378003.0,786100563.976247,2026-07-14
2019-02-19,sz.002947,恒铭达,26.95529056,28.4666503,28.4666503,26.71693992,17444934,895340432.73,57.426204,10.00628,30378003.0,864759988.2133509,2026-07-14
2019-02-20,sz.002947,恒铭达,29.252124,26.45150398,30.10801948,26.1102292,19989935,1020111592.87,65.80398,-7.078967,30378003.0,803543867.2589519,2026-07-14
2019-02-21,sz.002947,恒铭达,25.55227202,29.09502926,29.09502926,25.3518408,17371196,869176019.28,57.183469,9.993851,30378003.0,883848886.1453677,2026-07-14
2019-02-22,sz.002947,恒铭达,29.252124,29.0354416,31.960654,27.72451308,19194284,1052317888.48,63.184812,-0.204805,30378003.0,882038732.0311247,2026-07-14
2019-02-25,sz.002947,恒铭达,27.96286372,29.76132764,30.7418155,27.96286372,16568081,903128020.8,54.539731,2.5,30378003.0,904089700.331903,2026-07-14
2019-02-26,sz.002947,恒铭达,29.2792093,29.9563418,31.1751803,28.73208624,16286126,906368559.81,53.611575,0.655261,30378003.0,910013841.0694255,2026-07-14
2019-02-27,sz.002947,恒铭达,29.3604652,30.19469244,31.0939244,28.2770532,14054791,766096642.73,46.266343,0.795664,30378003.0,917254457.5263973,2026-07-14
2019-02-28,sz.002947,恒铭达,29.56631348,28.36372616,29.56631348,28.3312238,8831894,472373955.44,29.07332,-6.063869,30378003.0,861633358.3796585,2026-07-14
2019-03-01,sz.002947,恒铭达,28.36372616,28.66708152,28.9271004,28.168712,6535397,344989532.1,21.513583,1.069514,30378004.0,870848717.0828861,2026-07-14
2019-03-04,sz.002947,恒铭达,28.7645886,29.23045576,30.2813654,27.8436884,12685369,679346737.78,41.758403,1.965232,30378003.0,887962872.7686473,2026-07-14
2019-03-05,sz.002947,恒铭达,28.36914322,28.65083034,28.75375448,28.15787788,8826459,463886175.29,29.055429,-1.98295,30378003.0,870355010.021011,2026-07-14
2019-03-06,sz.002947,恒铭达,28.41789676,29.86966884,30.69847902,28.41789676,13959189,765256718.27,45.951635,4.254112,30378003.0,907380889.6305265,2026-07-14
