日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.002488,金固股份,2.0625192,1.99867932,2.08216224,1.99867932,578000,4836954.03,0.91322,-1.9277,63292525.0,126501460.828083,2026-07-14
2012-01-05,sz.002488,金固股份,1.99867932,1.90783026,2.0134116,1.90783026,421561,3383502.39,0.666052,-4.5455,63292506.0,120751358.17803156,2026-07-14
2012-01-06,sz.002488,金固股份,1.92010716,1.93729482,1.9397502,1.85626728,400178,3116233.66,0.632268,1.5444,63292465.0,122616164.5895313,2026-07-14
2012-01-09,sz.002488,金固股份,1.94220558,2.0502423,2.05269768,1.93729482,753717,6171479.64,1.190847,5.8302,63292514.0,129764989.4761422,2026-07-14
2012-01-10,sz.002488,金固股份,2.05760844,2.1239037,2.14600212,2.0379654,1169106,10031475.59,1.847148,3.5928,63292492.0,134427157.9410204,2026-07-14
2012-01-11,sz.002488,金固股份,2.1361806,2.11653756,2.1361806,2.08216224,865772,7454048.42,1.36789,-0.3468,63292516.0,133960987.38090095,2026-07-14
2012-01-12,sz.002488,金固股份,2.11653756,2.12144832,2.15582364,2.08952838,771999,6698295.06,1.219732,0.232,63292510.0,134271789.0080832,2026-07-14
2012-01-13,sz.002488,金固股份,2.1116268,2.0134116,2.14109136,1.99376856,673064,5581450.95,1.063418,-5.0926,63292515.0,127433883.894174,2026-07-14
2012-01-16,sz.002488,金固股份,2.03059926,1.94711634,2.03059926,1.9397502,484173,3926274.57,0.764977,-3.2927,63292491.0,123237843.42540294,2026-07-14
2012-01-17,sz.002488,金固股份,1.95939324,2.07234072,2.07234072,1.94220558,1135699,9298953.18,1.794366,6.4313,63292494.0,131163612.58655569,2026-07-14
2012-01-18,sz.002488,金固股份,2.06742996,2.00850084,2.09198376,1.99867932,995570,8321737.87,1.572967,-3.0806,63292491.0,127123021.33919244,2026-07-14
2012-01-19,sz.002488,金固股份,2.00850084,2.0256885,2.03551002,1.97903628,715175,5861398.17,1.129952,0.8557,63292512.0,128210913.69451198,2026-07-14
2012-01-20,sz.002488,金固股份,2.0379654,2.0502423,2.06006382,2.0134116,527331,4386251.63,0.833165,1.2121,63292505.0,129764971.02396148,2026-07-14
2012-01-30,sz.002488,金固股份,2.06988534,2.03059926,2.07234072,2.02323312,423901,3525562.4,0.669749,-0.9581,63292517.0,128521738.18373741,2026-07-14
2012-01-31,sz.002488,金固股份,2.01586698,2.00850084,2.0256885,1.97903628,333955,2721196.58,0.527638,-1.0883,63292447.0,127122932.96515548,2026-07-14
2012-02-01,sz.002488,金固股份,1.99622394,1.98394704,2.02814388,1.98394704,366022,2991781.25,0.578302,-1.2225,63292536.0,125569039.45129345,2026-07-14
2012-02-02,sz.002488,金固股份,2.0011347,2.0256885,2.02814388,1.98640242,547477,4477570.88,0.864995,2.104,63292505.0,128210899.51469249,2026-07-14
2012-02-03,sz.002488,金固股份,2.02323312,2.06742996,2.08461762,2.01586698,971713,8144777.53,1.535274,2.0606,63292481.0,130852771.46213077,2026-07-14
2012-02-06,sz.002488,金固股份,2.06742996,2.1239037,2.13372522,2.06742996,1322881,11382505.84,2.090107,2.7316,63292501.0,134427177.0561537,2026-07-14
2012-02-07,sz.002488,金固股份,2.1116268,2.07970686,2.1116268,2.06742996,915000,7774646.39,1.445669,-2.0809,63292496.0,131629838.11772256,2026-07-14
2012-02-08,sz.002488,金固股份,2.09443914,2.14354674,2.1484575,2.06988534,1185958,10246051.14,1.873773,3.0697,63292512.0,135670457.76401088,2026-07-14
2012-02-09,sz.002488,金固股份,2.1361806,2.14600212,2.18283282,2.1361806,1622648,14283109.42,2.563729,0.1145,63292493.0,135825824.15808517,2026-07-14
2012-02-10,sz.002488,金固股份,2.1607344,2.15336826,2.17055592,2.1361806,1010658,8870829.46,1.596805,0.3432,63292512.0,136292086.43646914,2026-07-14
2012-02-13,sz.002488,金固股份,2.14109136,2.21229738,2.2221189,2.12881446,1228086,10953585.91,1.940334,2.7366,63292505.0,140021842.9851369,2026-07-14
2012-02-14,sz.002488,金固股份,2.20493124,2.209842,2.21229738,2.16810054,1060672,9461970.65,1.675826,-0.111,63292490.0,139866402.68658,2026-07-14
2012-02-15,sz.002488,金固股份,2.19019896,2.26386036,2.26631574,2.19019896,1205509,10973107.17,1.904663,2.4444,63292509.0,143285402.21004322,2026-07-14
2012-02-16,sz.002488,金固股份,2.26631574,2.2589496,2.27859264,2.22702966,1330367,12201248.98,2.101935,-0.2169,63292490.0,142974544.96850398,2026-07-14
2012-02-17,sz.002488,金固股份,2.26140498,2.26140498,2.28841416,2.22457428,932480,8557930.22,1.473287,0.1087,63292488.0,143129947.55979025,2026-07-14
2012-02-20,sz.002488,金固股份,2.2835034,2.30069106,2.31296796,2.26386036,1809195,16906295.02,2.858467,1.7372,63292492.0,145616470.5095215,2026-07-14
2012-02-21,sz.002488,金固股份,2.30069106,2.27859264,2.31787872,2.22948504,1793631,16548519.16,2.833876,-0.9605,63292501.0,144217826.94579262,2026-07-14
2012-02-22,sz.002488,金固股份,2.27859264,2.34734328,2.37680784,2.26140498,2651073,25040263.31,4.188605,3.0172,63292504.0,148569233.93877313,2026-07-14
2012-02-23,sz.002488,金固股份,2.33506638,2.33752176,2.34979866,2.29086954,1876222,17751944.32,2.964367,-0.4184,63292501.0,147947598.33232176,2026-07-14
2012-02-24,sz.002488,金固股份,2.33752176,2.34979866,2.37189708,2.31296796,1318433,12585422.58,2.083079,0.5252,63292511.0,148724657.53583524,2026-07-14
2012-02-27,sz.002488,金固股份,2.35225404,2.33752176,2.39890626,2.33752176,1865091,18025772.18,2.94678,-0.5225,63292509.0,147947617.03249583,2026-07-14
