日期,股票代码,股票名称,开盘,收盘,最高,最低,成交量,成交额,换手率,涨跌幅,流通股数,流通市值,数据日期
2012-01-04,sz.300031,宝通科技,4.20013916,4.089148,4.20013916,4.0307316,235723,3290525.19,0.644146,-0.9901,36594654.0,149640956.21479198,2026-07-14
2012-01-05,sz.300031,宝通科技,3.943107,3.84964076,4.10667292,3.797066,425285,5710866.59,1.162152,-5.8571,36594611.0,140876106.10194436,2026-07-14
2012-01-06,sz.300031,宝通科技,3.79998682,3.84964076,3.90221552,3.5634004,342694,4363935.62,0.93646,0.0,36594622.0,140876148.44799274,2026-07-14
2012-01-09,sz.300031,宝通科技,3.87884896,4.0015234,4.04241488,3.74449124,609190,8113388.65,1.664698,3.9454,36594626.0,146434252.2532484,2026-07-14
2012-01-10,sz.300031,宝通科技,4.0307316,4.05409816,4.1475644,3.93726536,421722,5844029.93,1.152415,1.3139,36594630.0,148358222.14888078,2026-07-14
2012-01-11,sz.300031,宝通科技,4.02488996,4.03949406,4.0599398,3.98984012,184497,2546193.01,0.504164,-0.3602,36594640.0,147823830.9078384,2026-07-14
2012-01-12,sz.300031,宝通科技,4.0307316,4.03365242,4.1183562,4.0307316,252314,3519199.96,0.689484,-0.1446,36594613.0,147609949.28641346,2026-07-14
2012-01-13,sz.300031,宝通科技,4.08622718,3.76493698,4.08622718,3.74449124,775693,10206130.57,2.119691,-6.6618,36594626.0,137776460.6966695,2026-07-14
2012-01-16,sz.300031,宝通科技,3.7532537,3.64518336,3.7532537,3.5780045,432023,5391251.96,1.180564,-3.1808,36594628.0,133394129.05099007,2026-07-14
2012-01-17,sz.300031,宝通科技,3.54587548,3.7678578,3.81459092,3.54587548,701083,8886710.73,1.915809,3.3654,36594619.0,137883320.63717818,2026-07-14
2012-01-18,sz.300031,宝通科技,3.79414518,3.47285498,3.797066,3.39107202,572507,7072137.05,1.564456,-7.8295,36594637.0,127087867.34674227,2026-07-14
2012-01-19,sz.300031,宝通科技,3.47285498,3.34141808,3.51666728,3.2421102,1896203,21567580.19,5.181643,-3.7847,36594628.0,122277951.63007423,2026-07-14
2012-01-20,sz.300031,宝通科技,3.34141808,3.32097234,3.34141808,3.23334774,1550747,17497884.28,4.237636,-0.6119,36594625.0,121529737.4176725,2026-07-14
2012-01-30,sz.300031,宝通科技,3.33265562,3.52835056,3.61889598,3.29176414,2155014,25453263.6,5.888881,6.2445,36594626.0,129118669.14009055,2026-07-14
2012-01-31,sz.300031,宝通科技,3.4757758,3.6364209,3.66854992,3.43780514,1996454,24228033.38,5.455593,3.0629,36594629.0,133073473.7233461,2026-07-14
2012-02-01,sz.300031,宝通科技,3.5926086,3.67147074,3.797066,3.5926086,1473579,18737481.72,4.026763,0.9639,36594629.0,134356109.61465546,2026-07-14
2012-02-02,sz.300031,宝通科技,3.73572878,3.72112468,3.79414518,3.60137106,511876,6462104.09,1.398774,1.3524,36594618.0,136173136.19497225,2026-07-14
2012-02-03,sz.300031,宝通科技,3.6802332,3.8554824,3.86132404,3.651025,2226678,28828575.52,6.084713,3.6107,36594627.0,141089940.3330648,2026-07-14
2012-02-06,sz.300031,宝通科技,3.8846906,3.8116701,3.96939438,3.7678578,1516255,19921357.78,4.143382,-1.1364,36594622.0,139486626.4982022,2026-07-14
2012-02-07,sz.300031,宝通科技,3.78538272,3.75033288,3.83211584,3.68315402,906143,11672568.48,2.476164,-1.6092,36594628.0,137242036.61976865,2026-07-14
2012-02-08,sz.300031,宝通科技,3.70652058,3.81751174,3.82043256,3.70067894,1133532,14631775.29,3.097537,1.7913,36594623.0,139700402.92337403,2026-07-14
2012-02-09,sz.300031,宝通科技,3.81459092,3.8554824,3.8992947,3.797066,1057500,13977561.71,2.889769,0.9946,36594621.0,141089917.2001704,2026-07-14
2012-02-10,sz.300031,宝通科技,3.8700865,3.9869193,3.9869193,3.84379912,1149831,15482165.67,3.142076,3.4091,36594627.0,145899824.66260108,2026-07-14
2012-02-13,sz.300031,宝通科技,3.943107,3.96939438,4.06286062,3.90513634,914976,12533042.22,2.500302,-0.4396,36594619.0,145258474.99684122,2026-07-14
2012-02-14,sz.300031,宝通科技,4.02781078,4.0745439,4.12419784,4.00444422,1158192,16117663.52,3.164924,2.649,36594623.0,149106397.9174497,2026-07-14
2012-02-15,sz.300031,宝通科技,4.0745439,4.1621685,4.20305998,4.0015234,1621566,22995084.63,4.431159,2.1505,36594625.0,152312995.44431248,2026-07-14
2012-02-16,sz.300031,宝通科技,4.1621685,4.15048522,4.20890162,4.08622718,1433696,20315713.1,3.917777,-0.2807,36594630.0,151885470.9463686,2026-07-14
2012-02-17,sz.300031,宝通科技,4.2936054,4.1183562,4.2936054,4.05409816,1792171,25614532.23,4.897361,-0.7741,36594627.0,150709708.9921374,2026-07-14
2012-02-20,sz.300031,宝通科技,4.1183562,4.1183562,4.1183562,4.1183562,0,0.0,0.0,0.0,36594627.0,150709708.9921374,2026-07-14
2012-02-21,sz.300031,宝通科技,4.089148,4.13003948,4.15632686,4.00736504,1541521,21500804.98,4.212425,0.2837,36594622.0,151137233.61567655,2026-07-14
2012-02-22,sz.300031,宝通科技,4.13588112,4.35494262,4.37830918,4.09791046,3720399,54205735.89,10.166517,5.4455,36594627.0,159367500.78530276,2026-07-14
2012-02-23,sz.300031,宝通科技,4.3520218,4.4250423,4.4980628,4.3228136,2255047,33958246.77,6.162235,1.6097,36594628.0,161932776.8527644,2026-07-14
2012-02-24,sz.300031,宝通科技,4.46301296,4.57400412,4.6441038,4.43088394,2292347,35581025.69,6.264163,3.3663,36594626.0,167383970.0938591,2026-07-14
2012-02-27,sz.300031,宝通科技,4.57984576,4.3958341,4.57984576,4.32865524,5704314,86844202.14,15.587846,-3.8953,36594626.0,160863904.8475466,2026-07-14
2012-02-28,sz.300031,宝通科技,4.27315966,4.14172276,4.31989278,4.1183562,4597382,66026368.06,12.562998,-5.7807,36594625.0,151564791.25616503,2026-07-14
2012-02-29,sz.300031,宝通科技,4.13880194,4.08330636,4.17093096,4.08330636,1797680,25420645.49,4.912415,-1.4104,36594628.0,149427077.25423408,2026-07-14
2012-03-01,sz.300031,宝通科技,4.06578144,4.12127702,4.16801014,4.06578144,1222841,17242236.48,3.341586,0.9299,36594629.0,150816603.5531256,2026-07-14
2012-03-02,sz.300031,宝通科技,4.14464358,4.17969342,4.2059808,4.14464358,1601157,22900875.9,4.375388,1.4174,36594629.0,152954330.03864118,2026-07-14
2012-03-05,sz.300031,宝通科技,4.19721834,4.15924768,4.2643972,4.15924768,2367118,34162579.81,6.468485,-0.4892,36594628.0,152206121.60946304,2026-07-14
2012-03-06,sz.300031,宝通科技,4.17093096,4.08622718,4.17093096,4.03365242,1904535,26565031.75,5.204412,-1.7556,36594624.0,149533947.23068032,2026-07-14
2012-03-07,sz.300031,宝通科技,4.0453357,4.06870226,4.12711866,4.0307316,1278866,17860413.05,3.494683,-0.4289,36594621.0,148892617.16654345,2026-07-14
2012-03-08,sz.300031,宝通科技,4.0745439,4.11543538,4.13003948,4.07162308,1953810,27399567.6,5.339063,1.1486,36594623.0,150602806.21196175,2026-07-14
2012-03-09,sz.300031,宝通科技,4.11251456,4.21182244,4.22642654,4.09498964,2379931,33947721.32,6.503499,2.3421,36594624.0,154130058.54656255,2026-07-14
2012-03-12,sz.300031,宝通科技,4.21766408,4.21474326,4.27315966,4.17093096,1515567,21878582.8,4.141502,0.0693,36594622.0,154236936.4267477,2026-07-14
2012-03-13,sz.300031,宝通科技,4.20013916,4.28776376,4.2936054,4.20013916,1846939,26872263.91,5.047022,1.7325,36594629.0,156909124.03684503,2026-07-14
2012-03-14,sz.300031,宝通科技,4.29652622,3.98399848,4.3228136,3.93434454,3064303,43878643.0,8.373642,-7.0845,36594626.0,145792934.3601685,2026-07-14
2012-03-15,sz.300031,宝通科技,4.0015234,3.89345306,4.01904832,3.83211584,1932940,25816928.78,5.282032,-2.2727,36594629.0,142479470.25961474,2026-07-14
2012-03-16,sz.300031,宝通科技,3.90221552,3.99276094,3.99568176,3.86132404,1766969,23880822.39,4.828493,2.5506,36594627.0,146113597.29946938,2026-07-14
2012-03-19,sz.300031,宝通科技,4.0307316,4.10959374,4.10959374,4.00736504,1660376,23152749.82,4.537213,2.9261,36594623.0,150389033.59846002,2026-07-14
2012-03-20,sz.300031,宝通科技,4.10959374,4.10959374,4.10959374,4.10959374,0,0.0,0.0,0.0,36594623.0,150389033.59846002,2026-07-14
2012-03-21,sz.300031,宝通科技,4.0745439,4.02781078,4.0745439,3.93142372,1751618,23974384.16,4.786544,-1.99,36594629.0,147396241.17630062,2026-07-14
2012-03-22,sz.300031,宝通科技,3.99276094,4.00736504,4.05117734,3.9577111,940175,12870677.49,2.569161,-0.5076,36594631.0,146648044.92110023,2026-07-14
2012-03-23,sz.300031,宝通科技,3.99568176,3.9138988,3.99568176,3.90513634,673309,9102778.58,1.839912,-2.3324,36594631.0,143227682.3573428,2026-07-14
2012-03-26,sz.300031,宝通科技,3.9577111,3.96063192,4.0161275,3.8846906,753992,10240613.57,2.06039,1.194,36594625.0,144937839.87543,2026-07-14
2012-03-27,sz.300031,宝通科技,3.98984012,3.97523602,4.00736504,3.94894864,530869,7241634.58,1.230876,0.3687,43129365.0,171449405.26772732,2026-07-14
2012-03-28,sz.300031,宝通科技,3.9869193,3.8408783,4.02781078,3.83795748,1764200,23709212.63,4.090483,-3.3799,43129381.0,165654703.57533228,2026-07-14
2012-03-29,sz.300031,宝通科技,3.83503666,3.74741206,3.84379912,3.68899566,747341,9616587.46,1.732789,-2.4335,43129371.0,161623525.02561426,2026-07-14
2012-03-30,sz.300031,宝通科技,3.7678578,3.8116701,3.8262742,3.70359976,646701,8333646.0,1.499444,1.7147,43129387.0,164394994.8592287,2026-07-14
2012-04-05,sz.300031,宝通科技,3.8262742,3.9577111,3.96355274,3.81459092,1021503,13615903.68,2.368462,3.8314,43129381.0,170693629.9198291,2026-07-14
2012-04-06,sz.300031,宝通科技,3.97523602,4.02196914,4.03657324,3.93142372,1157085,15792186.19,2.682823,1.6236,43129383.0,173465047.45324063,2026-07-14
2012-04-09,sz.300031,宝通科技,4.03974144,3.90197248,4.03974144,3.89308416,1069662,9478559.79,1.653416,-2.9834,64694064.0,252434457.3473587,2026-07-14
2012-04-10,sz.300031,宝通科技,3.87530752,3.96419072,3.96419072,3.81308928,1314618,11439750.71,2.032054,1.5945,64694048.0,256459544.72083455,2026-07-14
2012-04-11,sz.300031,宝通科技,3.92419328,3.99085568,4.00863232,3.8441984,1073961,9531702.91,1.660061,0.6726,64694068.0,258184688.74010625,2026-07-14
2012-04-12,sz.300031,宝通科技,4.0219648,4.03974144,4.06196224,3.9108608,2203761,19871432.38,3.406435,1.2249,64694057.0,261347262.9846221,2026-07-14
2012-04-13,sz.300031,宝通科技,4.05307392,3.98196736,4.07085056,3.96419072,1592259,14365731.04,2.461213,-1.4301,64694076.0,257609699.01735938,2026-07-14
2012-04-16,sz.300031,宝通科技,3.96863488,3.96863488,3.999744,3.91974912,761539,6781603.38,1.177139,-0.3348,64694059.0,256747099.07617792,2026-07-14
2012-04-17,sz.300031,宝通科技,3.98641152,3.9330816,4.01307648,3.91530496,740736,6590403.76,1.144983,-0.8959,64694061.0,254447020.9483776,2026-07-14
2012-04-18,sz.300031,宝通科技,4.03529728,4.29305856,4.32416768,4.03529728,5165984,48668831.06,7.985252,9.1525,64694064.0,277735405.23638785,2026-07-14
2012-04-19,sz.300031,宝通科技,4.27083776,4.1997312,4.27083776,4.13751296,2935690,27807964.68,4.537804,-2.1739,64694068.0,271697695.83452165,2026-07-14
2012-04-20,sz.300031,宝通科技,4.23528448,4.20417536,4.23528448,4.15973376,1626467,15334854.14,2.51409,0.1058,64694064.0,271985189.80706304,2026-07-14
2012-04-23,sz.300031,宝通科技,4.21306368,4.0441856,4.21750784,4.02640896,2807232,25815400.9,4.339242,-3.8055,64694064.0,261634802.03427836,2026-07-14
2012-04-24,sz.300031,宝通科技,4.03529728,4.110848,4.12862464,3.93752576,1874503,16990580.76,2.897488,1.6484,64694073.0,265947500.60390398,2026-07-14
2012-04-25,sz.300031,宝通科技,4.07529472,4.07973888,4.10195968,4.01307648,1207700,11033183.53,1.866786,-0.7568,64694078.0,263934945.32235262,2026-07-14
2012-04-26,sz.300031,宝通科技,4.07085056,4.01752064,4.09751552,3.95974656,1154056,10488385.0,1.783867,-1.5251,64694061.0,259909725.35291904,2026-07-14
2012-04-27,sz.300031,宝通科技,3.99529984,4.09751552,4.15973376,3.99529984,1745575,16103054.29,2.6982,1.9912,64694055.0,265084894.4142336,2026-07-14
2012-05-02,sz.300031,宝通科技,4.14195712,4.16417792,4.20417536,4.09751552,1528325,14301606.31,2.362388,1.6269,64694072.0,269397626.17729026,2026-07-14
2012-05-03,sz.300031,宝通科技,4.18639872,4.1552896,4.18639872,4.110848,1302644,12165365.9,2.013545,-0.2134,64694059.0,268822550.5444864,2026-07-14
2012-05-04,sz.300031,宝通科技,4.1552896,4.17306624,4.19084288,4.11973632,1291242,12106111.73,1.99592,0.4278,64694076.0,269972664.48359424,2026-07-14
2012-05-07,sz.300031,宝通科技,4.17306624,4.18639872,4.18639872,4.110848,1635276,15252606.85,2.527706,0.3195,64694074.0,270835188.5851853,2026-07-14
2012-05-08,sz.300031,宝通科技,4.18639872,4.18195456,4.20861952,4.12418048,1870998,17533490.57,2.892071,-0.1062,64694055.0,270547598.3121408,2026-07-14
2012-05-09,sz.300031,宝通科技,4.1552896,4.10195968,4.16862208,4.07973888,1063007,9851020.54,1.643129,-1.9129,64694068.0,265372458.47117826,2026-07-14
2012-05-10,sz.300031,宝通科技,4.0886272,4.11973632,4.1552896,4.0886272,933357,8663669.9,1.442724,0.4334,64694079.0,266522546.9452493,2026-07-14
2012-05-11,sz.300031,宝通科技,4.110848,4.07085056,4.16862208,4.07085056,1378499,12759067.83,2.130797,-1.1866,64694056.0,263359834.09627137,2026-07-14
2012-05-14,sz.300031,宝通科技,4.11529216,4.07529472,4.13751296,4.0664064,900900,8302788.0,1.392554,0.1092,64694080.0,263647442.63925758,2026-07-14
2012-05-15,sz.300031,宝通科技,4.0441856,4.16862208,4.16862208,4.01307648,1466602,13473051.18,2.266981,2.2901,64694058.0,269685078.6236006,2026-07-14
2012-05-16,sz.300031,宝通科技,4.15084544,4.12862464,4.28417024,4.11973632,2129236,20132186.3,3.291239,-0.9595,64694056.0,267097473.66313985,2026-07-14
2012-05-17,sz.300031,宝通科技,4.11529216,4.14640128,4.17306624,4.0664064,981489,9112470.56,1.517124,0.4306,64694053.0,268247504.16758785,2026-07-14
2012-05-18,sz.300031,宝通科技,4.1330688,4.06196224,4.14195712,4.04862976,989592,9121563.97,1.529649,-2.0364,64694057.0,262784816.68640766,2026-07-14
2012-05-21,sz.300031,宝通科技,4.0441856,4.06196224,4.07529472,3.999744,735511,6688089.23,1.136906,0.0,64694091.0,262784954.7931238,2026-07-14
2012-05-22,sz.300031,宝通科技,4.07973888,4.14195712,4.14640128,4.07973888,828130,7681218.22,1.280071,1.9694,64694068.0,267960055.57436416,2026-07-14
2012-05-23,sz.300031,宝通科技,4.14195712,4.110848,4.14195712,4.04862976,629854,5803267.82,0.973589,-0.7511,64694034.0,265947340.280832,2026-07-14
2012-05-24,sz.300031,宝通科技,4.09307136,4.08418304,4.14640128,4.0664064,729699,6746490.09,1.127923,-0.6486,64694044.0,264222317.29381377,2026-07-14
2012-05-25,sz.300031,宝通科技,4.12862464,4.07973888,4.1997312,4.07529472,1008518,9350240.83,1.558903,-0.1088,64694083.0,263934965.72104704,2026-07-14
2012-05-28,sz.300031,宝通科技,4.03529728,4.07085056,4.0886272,3.96419072,881291,7993465.45,1.362244,-0.2179,64694064.0,263359866.66307586,2026-07-14
2012-05-29,sz.300031,宝通科技,4.12418048,4.23528448,4.27528192,4.12418048,3432821,32562073.26,5.306238,4.0393,64694064.0,273997765.2073267,2026-07-14
2012-05-30,sz.300031,宝通科技,4.22639616,4.34194432,4.38194176,4.22639616,4453452,43274732.42,6.883865,2.5184,64694064.0,280898023.7225165,2026-07-14
2012-05-31,sz.300031,宝通科技,4.3108352,4.31527936,4.35972096,4.22639616,1885729,18336004.38,2.914841,-0.6141,64694060.0,279172941.8326016,2026-07-14
2012-06-01,sz.300031,宝通科技,4.29305856,4.54193152,4.63525888,4.29305856,5086275,51751148.29,7.862043,5.2523,64694062.0,293835999.3546343,2026-07-14
2012-06-04,sz.300031,宝通科技,4.45304832,4.47082496,4.62637056,4.3997184,4258516,43214609.63,6.582545,-1.5656,64694066.0,289235845.0366874,2026-07-14
2012-06-05,sz.300031,宝通科技,4.45304832,4.3552768,4.4886016,4.34638848,2481947,24515739.85,3.836437,-2.5845,64694064.0,281760556.03691524,2026-07-14
2012-06-06,sz.300031,宝通科技,4.38638592,4.44860416,4.51971072,4.36416512,2660214,26610138.12,4.111991,2.1429,64694062.0,287798273.340498,2026-07-14
2012-06-07,sz.300031,宝通科技,4.52415488,4.51526656,4.666368,4.4886016,5110531,52701970.6,7.899536,1.4985,64694066.0,292110952.84023297,2026-07-14
2012-06-08,sz.300031,宝通科技,4.54637568,4.39527424,4.61748224,4.3774976,3117293,31443643.19,4.818515,-2.6575,64694060.0,284348135.3990144,2026-07-14
2012-06-11,sz.300031,宝通科技,4.38638592,4.71969792,4.75080704,4.35972096,5119597,52657134.79,7.91355,7.3812,64694063.0,305336434.57744896,2026-07-14
2012-06-12,sz.300031,宝通科技,4.67525632,4.69747712,4.76413952,4.59081728,3195069,33546295.99,4.938736,-0.4708,64694063.0,303898880.7423386,2026-07-14
2012-06-13,sz.300031,宝通科技,4.67081216,4.78636032,4.83969024,4.6441472,3486130,37264092.52,5.38864,1.8921,64694060.0,309649081.7236992,2026-07-14
2012-06-14,sz.300031,宝通科技,4.76413952,4.61303808,4.7996928,4.60414976,2665391,28156810.47,4.119993,-3.6212,64694066.0,298436190.0080333,2026-07-14
2012-06-15,sz.300031,宝通科技,4.62637056,4.63525888,4.70192128,4.55970816,2057586,21412113.74,3.180487,0.4817,64694055.0,299873692.92195845,2026-07-14
